current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628241099.3211122,logger/exp-exp/2513488,0,x,0,1,17,0,PRESENTED,False,integrity
1628241099.3424969,logger/exp-exp/2513488,1,z,0,1,28,0,PRESENTED,False,integrity
1628241103.837624,logger/exp-exp/2513488,0,x,0,1,17,0,ACCEPTED,False,integrity
1628241103.852933,logger/exp-exp/2513488,1,z,0,1,28,0,DISCARDED,False,integrity
1628241103.8529975,logger/exp-exp/2513488,2,z,0,1,25,0,PRESENTED,False,integrity
1628241162.2253292,logger/exp-exp/2513488,0,x,71,1,17,0,DONE,False,integrity
1628241162.2254205,logger/exp-exp/2513488,3,x,71,1,17,0,PRESENTED,False,integrity
1628241176.33335,logger/exp-exp/2513488,3,x,73,1,17,0,ACCEPTED,False,integrity
1628241176.3505461,logger/exp-exp/2513488,2,z,73,1,25,0,DISCARDED,False,integrity
1628241176.350612,logger/exp-exp/2513488,4,z,73,1,18,0,PRESENTED,False,integrity
1628241224.678911,logger/exp-exp/2513488,3,x,132,1,17,0,DONE,False,integrity
1628241224.678994,logger/exp-exp/2513488,5,x,132,1,25,0,PRESENTED,False,integrity
1628241229.2299905,logger/exp-exp/2513488,5,x,132,1,25,0,DISCARDED,False,integrity
1628241229.2300608,logger/exp-exp/2513488,6,x,132,1,33,0,PRESENTED,False,integrity
1628241229.2518702,logger/exp-exp/2513488,4,z,132,1,18,0,ACCEPTED,False,integrity
1628241323.8324473,logger/exp-exp/2513488,4,z,227,1,18,1,DONE,True,integrity
1628241323.8332582,logger/exp-exp/2513488,7,z,227,1,33,0,PRESENTED,False,integrity
1628241331.6867573,logger/exp-exp/2513488,6,x,228,1,33,0,DISCARDED,False,integrity
1628241331.6868374,logger/exp-exp/2513488,8,x,228,1,23,0,PRESENTED,False,integrity
1628241331.7127647,logger/exp-exp/2513488,7,z,228,1,33,0,ACCEPTED,False,integrity
1628241395.7233877,logger/exp-exp/2513488,7,z,310,1,33,0,DONE,False,integrity
1628241395.7234604,logger/exp-exp/2513488,9,z,310,1,29,0,PRESENTED,False,integrity
1628241400.4210563,logger/exp-exp/2513488,8,x,310,1,23,0,DISCARDED,False,integrity
1628241400.4211266,logger/exp-exp/2513488,10,x,310,1,19,0,PRESENTED,False,integrity
1628241400.4443312,logger/exp-exp/2513488,9,z,310,1,29,0,ACCEPTED,False,integrity
1628241523.144448,logger/exp-exp/2513488,9,z,433,1,29,1,DONE,True,integrity
1628241523.144529,logger/exp-exp/2513488,11,z,433,1,25,0,PRESENTED,False,integrity
1628241537.3071585,logger/exp-exp/2513488,10,x,445,1,19,0,ACCEPTED,False,integrity
1628241537.3251045,logger/exp-exp/2513488,11,z,445,1,25,0,DISCARDED,False,integrity
1628241537.3251739,logger/exp-exp/2513488,12,z,445,1,21,0,PRESENTED,False,integrity
1628241576.2658854,logger/exp-exp/2513488,10,x,479,1,19,1,DONE,True,integrity
1628241576.2659695,logger/exp-exp/2513488,13,x,479,1,22,0,PRESENTED,False,integrity
1628241580.6215842,logger/exp-exp/2513488,13,x,479,1,22,0,ACCEPTED,False,integrity
1628241580.6397293,logger/exp-exp/2513488,12,z,479,1,21,0,DISCARDED,False,integrity
1628241580.639804,logger/exp-exp/2513488,14,z,479,1,31,0,PRESENTED,False,integrity
1628241623.6845772,logger/exp-exp/2513488,13,x,525,1,22,1,DONE,True,integrity
1628241623.6846592,logger/exp-exp/2513488,15,x,525,1,24,0,PRESENTED,False,integrity
1628241631.4906359,logger/exp-exp/2513488,15,x,530,1,24,0,DISCARDED,False,integrity
1628241631.4907198,logger/exp-exp/2513488,16,x,530,1,17,0,PRESENTED,False,integrity
1628241631.5137835,logger/exp-exp/2513488,14,z,530,1,31,0,ACCEPTED,False,integrity
1628241708.503726,logger/exp-exp/2513488,14,z,605,1,31,1,DONE,True,integrity
1628241708.5038185,logger/exp-exp/2513488,17,z,605,1,22,0,PRESENTED,False,integrity
