current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628072445.1639931,logger/exp-exp/2344836,0,x,0,1,26,0,PRESENTED,False,integrity
1628072445.1846194,logger/exp-exp/2344836,1,z,0,1,25,0,PRESENTED,False,integrity
1628072454.9280944,logger/exp-exp/2344836,0,x,3,1,26,0,DISCARDED,False,integrity
1628072454.9281805,logger/exp-exp/2344836,2,x,3,1,24,0,PRESENTED,False,integrity
1628072454.9507315,logger/exp-exp/2344836,1,z,3,1,25,0,ACCEPTED,False,integrity
1628072520.8795598,logger/exp-exp/2344836,1,z,63,1,25,0,DONE,False,integrity
1628072520.8796518,logger/exp-exp/2344836,3,z,63,1,23,0,PRESENTED,False,integrity
1628072528.1586516,logger/exp-exp/2344836,2,x,63,1,24,0,DISCARDED,False,integrity
1628072528.1587272,logger/exp-exp/2344836,4,x,63,1,32,0,PRESENTED,False,integrity
1628072528.1824262,logger/exp-exp/2344836,3,z,63,1,23,0,ACCEPTED,False,integrity
1628072552.9696696,logger/exp-exp/2344836,3,z,106,1,23,1,DONE,True,integrity
1628072552.9697902,logger/exp-exp/2344836,5,z,106,1,17,0,PRESENTED,False,integrity
1628072560.1799064,logger/exp-exp/2344836,4,x,109,1,32,0,DISCARDED,False,integrity
1628072560.17999,logger/exp-exp/2344836,6,x,109,1,27,0,PRESENTED,False,integrity
1628072560.2052484,logger/exp-exp/2344836,5,z,109,1,17,0,ACCEPTED,False,integrity
1628072589.685569,logger/exp-exp/2344836,5,z,139,1,17,1,DONE,True,integrity
1628072589.685652,logger/exp-exp/2344836,7,z,139,1,17,0,PRESENTED,False,integrity
1628072598.0303535,logger/exp-exp/2344836,6,x,142,1,27,0,DISCARDED,False,integrity
1628072598.0304391,logger/exp-exp/2344836,8,x,142,1,16,0,PRESENTED,False,integrity
1628072598.0537927,logger/exp-exp/2344836,7,z,142,1,17,0,ACCEPTED,False,integrity
1628072612.1125937,logger/exp-exp/2344836,7,z,162,1,17,0,DONE,False,integrity
1628072612.112677,logger/exp-exp/2344836,9,z,162,1,19,0,PRESENTED,False,integrity
1628072621.877518,logger/exp-exp/2344836,8,x,176,1,16,0,ACCEPTED,False,integrity
1628072621.89549,logger/exp-exp/2344836,9,z,176,1,19,0,DISCARDED,False,integrity
1628072621.8955617,logger/exp-exp/2344836,10,z,176,1,19,0,PRESENTED,False,integrity
1628072654.2667649,logger/exp-exp/2344836,8,x,218,1,16,1,DONE,True,integrity
1628072654.266852,logger/exp-exp/2344836,11,x,218,1,35,0,PRESENTED,False,integrity
1628072667.6080105,logger/exp-exp/2344836,11,x,231,1,35,0,DISCARDED,False,integrity
1628072667.6080968,logger/exp-exp/2344836,12,x,231,1,26,0,PRESENTED,False,integrity
1628072667.6315658,logger/exp-exp/2344836,10,z,231,1,19,0,ACCEPTED,False,integrity
1628072735.9794977,logger/exp-exp/2344836,10,z,301,1,19,1,DONE,True,integrity
1628072735.9795806,logger/exp-exp/2344836,13,z,301,1,33,0,PRESENTED,False,integrity
1628072752.1502373,logger/exp-exp/2344836,12,x,308,1,26,0,DISCARDED,False,integrity
1628072752.1503108,logger/exp-exp/2344836,14,x,308,1,23,0,PRESENTED,False,integrity
1628072752.1745152,logger/exp-exp/2344836,13,z,308,1,33,0,ACCEPTED,False,integrity
1628072762.0236669,logger/exp-exp/2344836,13,z,317,1,33,0,DONE,False,integrity
1628072762.023764,logger/exp-exp/2344836,15,z,317,1,31,0,PRESENTED,False,integrity
1628072772.039736,logger/exp-exp/2344836,14,x,324,1,23,0,DISCARDED,False,integrity
1628072772.0398197,logger/exp-exp/2344836,16,x,324,1,21,0,PRESENTED,False,integrity
1628072772.063751,logger/exp-exp/2344836,15,z,324,1,31,0,ACCEPTED,False,integrity
