current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1627460080.4110668,logger/exp-exp/1732468,0,x,0,1,25,0,PRESENTED,False,ability
1627460080.436754,logger/exp-exp/1732468,1,z,0,1,30,0,PRESENTED,False,ability
1627460087.1304355,logger/exp-exp/1732468,0,x,0,1,25,0,ACCEPTED,False,ability
1627460087.151275,logger/exp-exp/1732468,1,z,0,1,30,0,DISCARDED,False,ability
1627460087.1513515,logger/exp-exp/1732468,2,z,0,1,24,0,PRESENTED,False,ability
1627460137.3412788,logger/exp-exp/1732468,0,x,74,1,25,1,DONE,True,ability
1627460137.3414085,logger/exp-exp/1732468,3,x,74,1,24,0,PRESENTED,False,ability
1627460147.596795,logger/exp-exp/1732468,3,x,76,1,24,0,DISCARDED,False,ability
1627460147.5969064,logger/exp-exp/1732468,4,x,76,1,31,0,PRESENTED,False,ability
1627460147.7059035,logger/exp-exp/1732468,2,z,76,1,24,0,ACCEPTED,False,ability
1627460184.6357646,logger/exp-exp/1732468,2,z,128,1,24,1,DONE,True,ability
1627460184.6358738,logger/exp-exp/1732468,5,z,128,1,23,0,PRESENTED,False,ability
1627460194.4011195,logger/exp-exp/1732468,4,x,129,1,31,0,DISCARDED,False,ability
1627460194.4012272,logger/exp-exp/1732468,6,x,129,1,29,0,PRESENTED,False,ability
1627460194.431631,logger/exp-exp/1732468,5,z,129,1,23,0,ACCEPTED,False,ability
1627460229.4235146,logger/exp-exp/1732468,5,z,175,1,23,1,DONE,True,ability
1627460229.4236305,logger/exp-exp/1732468,7,z,175,1,31,0,PRESENTED,False,ability
1627460239.2129726,logger/exp-exp/1732468,6,x,175,1,29,0,ACCEPTED,False,ability
1627460239.2337763,logger/exp-exp/1732468,7,z,175,1,31,0,DISCARDED,False,ability
1627460239.2338479,logger/exp-exp/1732468,8,z,175,1,27,0,PRESENTED,False,ability
1627460277.7955806,logger/exp-exp/1732468,6,x,270,1,29,1,DONE,True,ability
1627460277.7956965,logger/exp-exp/1732468,9,x,270,1,15,0,PRESENTED,False,ability
1627460287.5857239,logger/exp-exp/1732468,9,x,270,1,15,0,DISCARDED,False,ability
1627460287.5858283,logger/exp-exp/1732468,10,x,270,1,22,0,PRESENTED,False,ability
1627460287.6173646,logger/exp-exp/1732468,8,z,270,1,27,0,ACCEPTED,False,ability
1627460326.5815163,logger/exp-exp/1732468,8,z,328,1,27,1,DONE,True,ability
1627460326.581639,logger/exp-exp/1732468,11,z,328,1,22,0,PRESENTED,False,ability
1627460334.150408,logger/exp-exp/1732468,10,x,330,1,22,0,ACCEPTED,False,ability
1627460334.1712554,logger/exp-exp/1732468,11,z,330,1,22,0,DISCARDED,False,ability
1627460334.1713219,logger/exp-exp/1732468,12,z,330,1,24,0,PRESENTED,False,ability
1627460368.220013,logger/exp-exp/1732468,10,x,381,1,22,0,DONE,False,ability
1627460368.2201366,logger/exp-exp/1732468,13,x,381,1,22,0,PRESENTED,False,ability
1627460375.333498,logger/exp-exp/1732468,13,x,383,1,22,0,ACCEPTED,False,ability
1627460375.3546631,logger/exp-exp/1732468,12,z,383,1,24,0,DISCARDED,False,ability
1627460375.354729,logger/exp-exp/1732468,14,z,383,1,31,0,PRESENTED,False,ability
1627460409.9590335,logger/exp-exp/1732468,13,x,436,1,22,1,DONE,True,ability
1627460409.959187,logger/exp-exp/1732468,15,x,436,1,22,0,PRESENTED,False,ability
1627460418.0113444,logger/exp-exp/1732468,15,x,437,1,22,0,DISCARDED,False,ability
1627460418.0114415,logger/exp-exp/1732468,16,x,437,1,30,0,PRESENTED,False,ability
1627460418.0413382,logger/exp-exp/1732468,14,z,437,1,31,0,ACCEPTED,False,ability
1627460461.8093808,logger/exp-exp/1732468,14,z,494,1,31,1,DONE,True,ability
1627460461.8095055,logger/exp-exp/1732468,17,z,494,1,15,0,PRESENTED,False,ability
1627460468.8659978,logger/exp-exp/1732468,16,x,497,1,30,0,ACCEPTED,False,ability
1627460468.8875432,logger/exp-exp/1732468,17,z,497,1,15,0,DISCARDED,False,ability
1627460468.8876085,logger/exp-exp/1732468,18,z,497,1,23,0,PRESENTED,False,ability
1627460521.4414716,logger/exp-exp/1732468,16,x,571,1,30,0,DONE,False,ability
1627460521.4415653,logger/exp-exp/1732468,19,x,571,1,27,0,PRESENTED,False,ability
1627460544.4088027,logger/exp-exp/1732468,19,x,573,1,27,0,ACCEPTED,False,ability
1627460544.4300458,logger/exp-exp/1732468,18,z,573,1,23,0,DISCARDED,False,ability
1627460544.4301076,logger/exp-exp/1732468,20,z,573,1,23,0,PRESENTED,False,ability
1627460582.702383,logger/exp-exp/1732468,19,x,630,1,27,1,DONE,True,ability
1627460582.720313,logger/exp-exp/1732468,21,x,630,1,18,0,PRESENTED,False,ability
1627460592.2420022,logger/exp-exp/1732468,21,x,632,1,18,0,ACCEPTED,False,ability
1627460592.2629097,logger/exp-exp/1732468,20,z,632,1,23,0,DISCARDED,False,ability
1627460592.2629893,logger/exp-exp/1732468,22,z,632,1,24,0,PRESENTED,False,ability
1627460631.727811,logger/exp-exp/1732468,21,x,678,1,18,0,DONE,False,ability
1627460631.727921,logger/exp-exp/1732468,23,x,678,1,19,0,PRESENTED,False,ability
1627460641.644554,logger/exp-exp/1732468,23,x,678,1,19,0,ACCEPTED,False,ability
1627460641.6660397,logger/exp-exp/1732468,22,z,678,1,24,0,DISCARDED,False,ability
1627460641.666104,logger/exp-exp/1732468,24,z,678,1,24,0,PRESENTED,False,ability
1627460688.5042906,logger/exp-exp/1732468,23,x,721,1,19,1,DONE,True,ability
1627460688.504482,logger/exp-exp/1732468,25,x,721,1,34,0,PRESENTED,False,ability
