current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1627884931.3385081,logger/exp-exp/2157319,0,x,0,1,18,0,PRESENTED,False,ability
1627884931.3578885,logger/exp-exp/2157319,1,z,0,1,19,0,PRESENTED,False,ability
1627885097.3546941,logger/exp-exp/2157319,0,x,36,1,18,0,DISCARDED,False,ability
1627885097.354791,logger/exp-exp/2157319,2,x,36,1,31,0,PRESENTED,False,ability
1627885097.3764834,logger/exp-exp/2157319,1,z,36,1,19,1,ACCEPTED,True,ability
1627885101.320697,logger/exp-exp/2157319,2,x,36,1,31,0,DISCARDED,False,ability
1627885101.3207717,logger/exp-exp/2157319,3,x,36,1,18,0,PRESENTED,False,ability
1627885211.5999992,logger/exp-exp/2157319,1,z,74,1,19,1,DONE,True,ability
1627885211.6000881,logger/exp-exp/2157319,4,z,74,1,24,0,PRESENTED,False,ability
1627885223.654675,logger/exp-exp/2157319,3,x,74,1,18,0,DISCARDED,False,ability
1627885223.654762,logger/exp-exp/2157319,5,x,74,1,25,0,PRESENTED,False,ability
1627885223.6766033,logger/exp-exp/2157319,4,z,74,1,24,0,ACCEPTED,False,ability
1627885335.063109,logger/exp-exp/2157319,4,z,125,1,24,1,DONE,True,ability
1627885335.0632029,logger/exp-exp/2157319,6,z,125,1,26,0,PRESENTED,False,ability
1627885342.315065,logger/exp-exp/2157319,5,x,125,1,25,0,DISCARDED,False,ability
1627885342.3151436,logger/exp-exp/2157319,7,x,125,1,22,0,PRESENTED,False,ability
1627885342.3377264,logger/exp-exp/2157319,6,z,125,1,26,0,ACCEPTED,False,ability
1627885452.6466105,logger/exp-exp/2157319,6,z,172,1,26,1,DONE,True,ability
1627885452.64669,logger/exp-exp/2157319,8,z,172,1,25,0,PRESENTED,False,ability
1627885458.7302673,logger/exp-exp/2157319,7,x,172,1,22,0,DISCARDED,False,ability
1627885458.730341,logger/exp-exp/2157319,9,x,172,1,25,0,PRESENTED,False,ability
1627885458.75123,logger/exp-exp/2157319,8,z,172,1,25,0,ACCEPTED,False,ability
