current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628238935.799903,logger/exp-exp/2511323,0,x,0,1,17,0,PRESENTED,False,benevolence
1628238935.8213122,logger/exp-exp/2511323,1,z,0,1,25,0,PRESENTED,False,benevolence
1628238943.23961,logger/exp-exp/2511323,0,x,0,1,17,0,DISCARDED,False,benevolence
1628238943.2396781,logger/exp-exp/2511323,2,x,0,1,27,0,PRESENTED,False,benevolence
1628238943.2615902,logger/exp-exp/2511323,1,z,0,1,25,0,ACCEPTED,False,benevolence
1628239061.1291673,logger/exp-exp/2511323,1,z,62,1,25,1,DONE,True,benevolence
1628239061.1292512,logger/exp-exp/2511323,3,z,62,1,24,0,PRESENTED,False,benevolence
1628239073.892845,logger/exp-exp/2511323,2,x,68,1,27,0,ACCEPTED,False,benevolence
1628239073.9643993,logger/exp-exp/2511323,3,z,68,1,24,0,DISCARDED,False,benevolence
1628239073.964467,logger/exp-exp/2511323,4,z,68,1,23,0,PRESENTED,False,benevolence
1628239173.2668424,logger/exp-exp/2511323,2,x,136,1,27,1,DONE,True,benevolence
1628239173.266989,logger/exp-exp/2511323,5,x,136,1,29,0,PRESENTED,False,benevolence
1628239179.7028036,logger/exp-exp/2511323,5,x,136,1,29,0,DISCARDED,False,benevolence
1628239179.7142124,logger/exp-exp/2511323,6,x,136,1,16,0,PRESENTED,False,benevolence
1628239179.7370257,logger/exp-exp/2511323,4,z,136,1,23,0,ACCEPTED,False,benevolence
1628239374.1229079,logger/exp-exp/2511323,4,z,296,1,23,1,DONE,True,benevolence
1628239374.1229901,logger/exp-exp/2511323,7,z,296,1,28,0,PRESENTED,False,benevolence
1628239386.916929,logger/exp-exp/2511323,6,x,300,1,16,0,ACCEPTED,False,benevolence
1628239386.9347854,logger/exp-exp/2511323,7,z,300,1,28,0,DISCARDED,False,benevolence
1628239386.9348552,logger/exp-exp/2511323,8,z,300,1,27,0,PRESENTED,False,benevolence
1628239477.0772197,logger/exp-exp/2511323,6,x,338,1,16,1,DONE,True,benevolence
1628239477.0773282,logger/exp-exp/2511323,9,x,338,1,28,0,PRESENTED,False,benevolence
1628239486.6534848,logger/exp-exp/2511323,9,x,339,1,28,0,ACCEPTED,False,benevolence
1628239486.6717837,logger/exp-exp/2511323,8,z,339,1,27,0,DISCARDED,False,benevolence
1628239486.6718488,logger/exp-exp/2511323,10,z,339,1,22,0,PRESENTED,False,benevolence
