current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628174375.1022806,logger/exp-exp/2446760,0,x,0,1,22,0,PRESENTED,False,benevolence
1628174375.1229968,logger/exp-exp/2446760,1,z,0,1,29,0,PRESENTED,False,benevolence
1628174377.833892,logger/exp-exp/2446760,0,x,0,1,22,0,DISCARDED,False,benevolence
1628174377.8340654,logger/exp-exp/2446760,2,x,0,1,23,0,PRESENTED,False,benevolence
1628174377.8559833,logger/exp-exp/2446760,1,z,0,1,29,0,ACCEPTED,False,benevolence
1628174424.4753127,logger/exp-exp/2446760,1,z,87,1,29,0,DONE,False,benevolence
1628174424.4753923,logger/exp-exp/2446760,3,z,87,1,16,0,PRESENTED,False,benevolence
1628174432.62324,logger/exp-exp/2446760,2,x,87,1,23,0,DISCARDED,False,benevolence
1628174432.6233275,logger/exp-exp/2446760,4,x,87,1,25,0,PRESENTED,False,benevolence
1628174432.6451843,logger/exp-exp/2446760,3,z,87,1,16,0,ACCEPTED,False,benevolence
1628174458.9385092,logger/exp-exp/2446760,3,z,126,1,16,1,DONE,True,benevolence
1628174458.9385915,logger/exp-exp/2446760,5,z,126,1,25,0,PRESENTED,False,benevolence
1628174461.5963206,logger/exp-exp/2446760,4,x,126,1,25,0,DISCARDED,False,benevolence
1628174461.5964098,logger/exp-exp/2446760,6,x,126,1,22,0,PRESENTED,False,benevolence
1628174461.6212966,logger/exp-exp/2446760,5,z,126,1,25,0,ACCEPTED,False,benevolence
1628174492.6241493,logger/exp-exp/2446760,5,z,167,1,25,1,DONE,True,benevolence
1628174492.6242254,logger/exp-exp/2446760,7,z,167,1,20,0,PRESENTED,False,benevolence
1628174495.3809469,logger/exp-exp/2446760,6,x,167,1,22,0,DISCARDED,False,benevolence
1628174495.3810232,logger/exp-exp/2446760,8,x,167,1,35,0,PRESENTED,False,benevolence
1628174495.4047468,logger/exp-exp/2446760,7,z,167,1,20,0,ACCEPTED,False,benevolence
1628174539.1661365,logger/exp-exp/2446760,7,z,246,1,20,1,DONE,True,benevolence
1628174539.166234,logger/exp-exp/2446760,9,z,246,1,25,0,PRESENTED,False,benevolence
1628174544.7731018,logger/exp-exp/2446760,8,x,249,1,35,0,ACCEPTED,False,benevolence
1628174544.7911532,logger/exp-exp/2446760,9,z,249,1,25,0,DISCARDED,False,benevolence
1628174544.7912223,logger/exp-exp/2446760,10,z,249,1,27,0,PRESENTED,False,benevolence
1628174581.7810366,logger/exp-exp/2446760,8,x,352,1,35,1,DONE,True,benevolence
1628174581.7811513,logger/exp-exp/2446760,11,x,352,1,25,0,PRESENTED,False,benevolence
1628174584.484202,logger/exp-exp/2446760,11,x,352,1,25,0,ACCEPTED,False,benevolence
1628174584.5024369,logger/exp-exp/2446760,10,z,352,1,27,0,DISCARDED,False,benevolence
1628174584.502505,logger/exp-exp/2446760,12,z,352,1,29,0,PRESENTED,False,benevolence
1628174645.6038334,logger/exp-exp/2446760,11,x,493,1,25,1,DONE,True,benevolence
1628174645.603949,logger/exp-exp/2446760,13,x,493,1,20,0,PRESENTED,False,benevolence
