current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628151291.813004,logger/exp-exp/2423663,0,x,0,1,35,0,PRESENTED,False,benevolence
1628151291.8339167,logger/exp-exp/2423663,1,z,0,1,25,0,PRESENTED,False,benevolence
1628151300.8892298,logger/exp-exp/2423663,0,x,0,1,35,0,ACCEPTED,False,benevolence
1628151300.9065557,logger/exp-exp/2423663,1,z,0,1,25,0,DISCARDED,False,benevolence
1628151300.9066358,logger/exp-exp/2423663,2,z,0,1,16,0,PRESENTED,False,benevolence
1628151376.4819784,logger/exp-exp/2423663,0,x,72,1,35,1,DONE,True,benevolence
1628151376.4820862,logger/exp-exp/2423663,3,x,72,1,22,0,PRESENTED,False,benevolence
1628151385.1484232,logger/exp-exp/2423663,3,x,72,1,22,0,DISCARDED,False,benevolence
1628151385.1485088,logger/exp-exp/2423663,4,x,72,1,20,0,PRESENTED,False,benevolence
1628151385.1721036,logger/exp-exp/2423663,2,z,72,1,16,0,ACCEPTED,False,benevolence
1628151429.756727,logger/exp-exp/2423663,2,z,102,1,16,1,DONE,True,benevolence
1628151429.7568152,logger/exp-exp/2423663,5,z,102,1,25,0,PRESENTED,False,benevolence
1628151459.2114227,logger/exp-exp/2423663,4,x,107,1,20,0,ACCEPTED,False,benevolence
1628151459.2309031,logger/exp-exp/2423663,5,z,107,1,25,0,DISCARDED,False,benevolence
1628151459.2309859,logger/exp-exp/2423663,6,z,107,1,32,0,PRESENTED,False,benevolence
1628151517.230193,logger/exp-exp/2423663,4,x,147,1,20,1,DONE,True,benevolence
1628151517.230312,logger/exp-exp/2423663,7,x,147,1,22,0,PRESENTED,False,benevolence
1628151523.6395345,logger/exp-exp/2423663,7,x,147,1,22,0,ACCEPTED,False,benevolence
1628151523.6574378,logger/exp-exp/2423663,6,z,147,1,32,0,DISCARDED,False,benevolence
1628151523.6575274,logger/exp-exp/2423663,8,z,147,1,21,0,PRESENTED,False,benevolence
1628151577.0769975,logger/exp-exp/2423663,7,x,194,1,22,1,DONE,True,benevolence
1628151577.0771167,logger/exp-exp/2423663,9,x,194,1,22,0,PRESENTED,False,benevolence
1628151599.9474952,logger/exp-exp/2423663,9,x,197,1,22,0,DISCARDED,False,benevolence
1628151599.947585,logger/exp-exp/2423663,10,x,197,1,19,0,PRESENTED,False,benevolence
1628151599.9708815,logger/exp-exp/2423663,8,z,197,1,21,0,ACCEPTED,False,benevolence
1628151668.7572515,logger/exp-exp/2423663,8,z,270,1,21,1,DONE,True,benevolence
1628151668.7573454,logger/exp-exp/2423663,11,z,270,1,27,0,PRESENTED,False,benevolence
1628151682.1464686,logger/exp-exp/2423663,10,x,272,1,19,0,ACCEPTED,False,benevolence
1628151682.1640024,logger/exp-exp/2423663,11,z,272,1,27,0,DISCARDED,False,benevolence
1628151682.1640687,logger/exp-exp/2423663,12,z,272,1,24,0,PRESENTED,False,benevolence
1628151712.9082499,logger/exp-exp/2423663,10,x,304,1,19,1,DONE,True,benevolence
1628151712.9083586,logger/exp-exp/2423663,13,x,304,1,27,0,PRESENTED,False,benevolence
1628151723.510207,logger/exp-exp/2423663,13,x,307,1,27,0,DISCARDED,False,benevolence
1628151723.5102866,logger/exp-exp/2423663,14,x,307,1,25,0,PRESENTED,False,benevolence
1628151723.5356448,logger/exp-exp/2423663,12,z,307,1,24,0,ACCEPTED,False,benevolence
1628151801.306693,logger/exp-exp/2423663,12,z,392,1,24,1,DONE,True,benevolence
1628151801.306779,logger/exp-exp/2423663,15,z,392,1,23,0,PRESENTED,False,benevolence
1628151804.4911392,logger/exp-exp/2423663,14,x,392,1,25,0,ACCEPTED,False,benevolence
1628151804.5227044,logger/exp-exp/2423663,15,z,392,1,23,0,DISCARDED,False,benevolence
1628151804.5228043,logger/exp-exp/2423663,16,z,392,1,29,0,PRESENTED,False,benevolence
1628151857.6075916,logger/exp-exp/2423663,14,x,446,1,25,1,DONE,True,benevolence
1628151857.6077065,logger/exp-exp/2423663,17,x,446,1,20,0,PRESENTED,False,benevolence
1628151865.2288265,logger/exp-exp/2423663,17,x,446,1,20,0,DISCARDED,False,benevolence
1628151865.2289078,logger/exp-exp/2423663,18,x,446,1,16,0,PRESENTED,False,benevolence
1628151865.2517385,logger/exp-exp/2423663,16,z,446,1,29,0,ACCEPTED,False,benevolence
