current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1627028018.3717513,logger/exp-exp/1300384,0,x,0,1,29,0,PRESENTED,False,normal
1627028018.3972044,logger/exp-exp/1300384,1,z,0,1,31,0,PRESENTED,False,normal
1627028028.5611145,logger/exp-exp/1300384,0,x,5,1,29,0,DISCARDED,False,normal
1627028028.5612304,logger/exp-exp/1300384,2,x,5,1,13,0,PRESENTED,False,normal
1627028028.5902967,logger/exp-exp/1300384,1,z,5,1,31,0,ACCEPTED,False,normal
1627028094.696817,logger/exp-exp/1300384,1,z,105,1,31,1,DONE,True,normal
1627028094.6969452,logger/exp-exp/1300384,3,z,105,1,31,0,PRESENTED,False,normal
1627028103.8478956,logger/exp-exp/1300384,2,x,105,1,13,0,DISCARDED,False,normal
1627028103.8479896,logger/exp-exp/1300384,4,x,105,1,22,0,PRESENTED,False,normal
1627028103.8766155,logger/exp-exp/1300384,3,z,105,1,31,0,ACCEPTED,False,normal
1627028157.0317404,logger/exp-exp/1300384,3,z,193,1,31,1,DONE,True,normal
1627028157.0318503,logger/exp-exp/1300384,5,z,193,1,22,0,PRESENTED,False,normal
1627028167.8845966,logger/exp-exp/1300384,4,x,193,1,22,0,DISCARDED,False,normal
1627028167.884691,logger/exp-exp/1300384,6,x,193,1,29,0,PRESENTED,False,normal
1627028167.9147766,logger/exp-exp/1300384,5,z,193,1,22,0,ACCEPTED,False,normal
1627028224.083325,logger/exp-exp/1300384,5,z,308,1,22,0,GIVEUP,False,normal
1627028224.0834227,logger/exp-exp/1300384,7,z,308,1,23,0,PRESENTED,False,normal
1627028235.0275664,logger/exp-exp/1300384,6,x,314,1,29,0,ACCEPTED,False,normal
1627028235.0490894,logger/exp-exp/1300384,7,z,314,1,23,0,DISCARDED,False,normal
1627028235.0491667,logger/exp-exp/1300384,8,z,314,1,21,0,PRESENTED,False,normal
1627028268.695576,logger/exp-exp/1300384,6,x,360,1,29,1,DONE,True,normal
1627028268.6956775,logger/exp-exp/1300384,9,x,360,1,26,0,PRESENTED,False,normal
1627028274.5011897,logger/exp-exp/1300384,9,x,360,1,26,0,ACCEPTED,False,normal
1627028274.5220342,logger/exp-exp/1300384,8,z,360,1,21,0,DISCARDED,False,normal
1627028274.5221217,logger/exp-exp/1300384,10,z,360,1,16,0,PRESENTED,False,normal
1627028309.1230774,logger/exp-exp/1300384,9,x,418,1,26,1,DONE,True,normal
1627028309.1231925,logger/exp-exp/1300384,11,x,418,1,12,0,PRESENTED,False,normal
1627028316.0843446,logger/exp-exp/1300384,11,x,418,1,12,0,ACCEPTED,False,normal
1627028316.1052322,logger/exp-exp/1300384,10,z,418,1,16,0,DISCARDED,False,normal
1627028316.1053019,logger/exp-exp/1300384,12,z,418,1,15,0,PRESENTED,False,normal
1627028346.189198,logger/exp-exp/1300384,11,x,464,1,12,1,DONE,True,normal
1627028346.189301,logger/exp-exp/1300384,13,x,464,1,13,0,PRESENTED,False,normal
1627028351.1041853,logger/exp-exp/1300384,13,x,464,1,13,0,ACCEPTED,False,normal
1627028351.1261492,logger/exp-exp/1300384,12,z,464,1,15,0,DISCARDED,False,normal
1627028351.126223,logger/exp-exp/1300384,14,z,464,1,17,0,PRESENTED,False,normal
1627028374.1850119,logger/exp-exp/1300384,13,x,482,1,13,1,DONE,True,normal
1627028374.1851168,logger/exp-exp/1300384,15,x,482,1,27,0,PRESENTED,False,normal
1627028395.8958428,logger/exp-exp/1300384,15,x,497,1,27,0,DISCARDED,False,normal
1627028395.8959424,logger/exp-exp/1300384,16,x,497,1,16,0,PRESENTED,False,normal
1627028395.9251332,logger/exp-exp/1300384,14,z,497,1,17,0,ACCEPTED,False,normal
1627028431.9493382,logger/exp-exp/1300384,14,z,549,1,17,1,DONE,True,normal
1627028431.9494588,logger/exp-exp/1300384,17,z,549,1,14,0,PRESENTED,False,normal
1627028441.3999376,logger/exp-exp/1300384,16,x,549,1,16,0,DISCARDED,False,normal
1627028441.4000332,logger/exp-exp/1300384,18,x,549,1,22,0,PRESENTED,False,normal
1627028441.4311945,logger/exp-exp/1300384,17,z,549,1,14,0,ACCEPTED,False,normal
1627028467.0961127,logger/exp-exp/1300384,17,z,583,1,14,1,DONE,True,normal
1627028467.0962121,logger/exp-exp/1300384,19,z,583,1,24,0,PRESENTED,False,normal
1627028479.978962,logger/exp-exp/1300384,18,x,590,1,22,0,ACCEPTED,False,normal
1627028480.0009606,logger/exp-exp/1300384,19,z,590,1,24,0,DISCARDED,False,normal
1627028480.0011077,logger/exp-exp/1300384,20,z,590,1,28,0,PRESENTED,False,normal
1627028509.9966505,logger/exp-exp/1300384,18,x,637,1,22,1,DONE,True,normal
1627028509.9971194,logger/exp-exp/1300384,21,x,637,1,23,0,PRESENTED,False,normal
1627028520.6391234,logger/exp-exp/1300384,21,x,643,1,23,0,DISCARDED,False,normal
1627028520.6392121,logger/exp-exp/1300384,22,x,643,1,27,0,PRESENTED,False,normal
1627028520.6691592,logger/exp-exp/1300384,20,z,643,1,28,0,ACCEPTED,False,normal
1627028554.4671402,logger/exp-exp/1300384,20,z,695,1,28,1,DONE,True,normal
1627028554.4672382,logger/exp-exp/1300384,23,z,695,1,26,0,PRESENTED,False,normal
1627028560.5223174,logger/exp-exp/1300384,22,x,695,1,27,0,DISCARDED,False,normal
1627028560.5225108,logger/exp-exp/1300384,24,x,695,1,24,0,PRESENTED,False,normal
1627028560.5647135,logger/exp-exp/1300384,23,z,695,1,26,0,ACCEPTED,False,normal
1627028583.3391008,logger/exp-exp/1300384,23,z,745,1,26,1,DONE,True,normal
1627028583.3391936,logger/exp-exp/1300384,25,z,745,1,23,0,PRESENTED,False,normal
1627028589.212332,logger/exp-exp/1300384,24,x,745,1,24,0,DISCARDED,False,normal
1627028589.2124398,logger/exp-exp/1300384,26,x,745,1,31,0,PRESENTED,False,normal
1627028589.243009,logger/exp-exp/1300384,25,z,745,1,23,0,ACCEPTED,False,normal
1627028621.0181646,logger/exp-exp/1300384,25,z,837,1,23,0,GIVEUP,False,normal
1627028621.0183609,logger/exp-exp/1300384,27,z,837,1,34,0,PRESENTED,False,normal
