current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628064786.8609457,logger/exp-exp/2337173,0,x,0,1,19,0,PRESENTED,False,integrity
1628064786.885902,logger/exp-exp/2337173,1,z,0,1,25,0,PRESENTED,False,integrity
1628064792.8649385,logger/exp-exp/2337173,0,x,0,1,19,0,ACCEPTED,False,integrity
1628064792.8818564,logger/exp-exp/2337173,1,z,0,1,25,0,DISCARDED,False,integrity
1628064792.8819273,logger/exp-exp/2337173,2,z,0,1,15,0,PRESENTED,False,integrity
1628064823.9746678,logger/exp-exp/2337173,0,x,38,1,19,1,DONE,True,integrity
1628064823.9747455,logger/exp-exp/2337173,3,x,38,1,30,0,PRESENTED,False,integrity
1628064829.4412951,logger/exp-exp/2337173,3,x,39,1,30,0,ACCEPTED,False,integrity
1628064829.4684517,logger/exp-exp/2337173,2,z,39,1,15,0,DISCARDED,False,integrity
1628064829.4685228,logger/exp-exp/2337173,4,z,39,1,21,0,PRESENTED,False,integrity
1628064888.114041,logger/exp-exp/2337173,3,x,139,1,30,1,DONE,True,integrity
1628064888.1141279,logger/exp-exp/2337173,5,x,139,1,14,0,PRESENTED,False,integrity
1628064892.7949893,logger/exp-exp/2337173,5,x,140,1,14,0,ACCEPTED,False,integrity
1628064892.8142648,logger/exp-exp/2337173,4,z,140,1,21,0,DISCARDED,False,integrity
1628064892.8143404,logger/exp-exp/2337173,6,z,140,1,26,0,PRESENTED,False,integrity
1628064965.7937953,logger/exp-exp/2337173,5,x,211,1,14,1,DONE,True,integrity
1628064965.7938814,logger/exp-exp/2337173,7,x,211,1,20,0,PRESENTED,False,integrity
1628064977.6602163,logger/exp-exp/2337173,7,x,217,1,20,0,DISCARDED,False,integrity
1628064977.6603036,logger/exp-exp/2337173,8,x,217,1,23,0,PRESENTED,False,integrity
1628064977.6834576,logger/exp-exp/2337173,6,z,217,1,26,0,ACCEPTED,False,integrity
1628065028.1954718,logger/exp-exp/2337173,6,z,291,1,26,1,DONE,True,integrity
1628065028.195552,logger/exp-exp/2337173,9,z,291,1,25,0,PRESENTED,False,integrity
1628065034.6475732,logger/exp-exp/2337173,8,x,292,1,23,0,DISCARDED,False,integrity
1628065034.6476536,logger/exp-exp/2337173,10,x,292,1,26,0,PRESENTED,False,integrity
1628065034.6718938,logger/exp-exp/2337173,9,z,292,1,25,0,ACCEPTED,False,integrity
1628065088.233039,logger/exp-exp/2337173,9,z,339,1,25,1,DONE,True,integrity
1628065088.2331295,logger/exp-exp/2337173,11,z,339,1,27,0,PRESENTED,False,integrity
1628065098.8282576,logger/exp-exp/2337173,10,x,343,1,26,0,DISCARDED,False,integrity
1628065098.8283598,logger/exp-exp/2337173,12,x,343,1,30,0,PRESENTED,False,integrity
1628065098.851593,logger/exp-exp/2337173,11,z,343,1,27,0,ACCEPTED,False,integrity
1628065148.7898116,logger/exp-exp/2337173,11,z,409,1,27,1,DONE,True,integrity
1628065148.789893,logger/exp-exp/2337173,13,z,409,1,32,0,PRESENTED,False,integrity
1628065156.4768994,logger/exp-exp/2337173,12,x,410,1,30,0,DISCARDED,False,integrity
1628065156.4769795,logger/exp-exp/2337173,14,x,410,1,29,0,PRESENTED,False,integrity
1628065156.500749,logger/exp-exp/2337173,13,z,410,1,32,0,ACCEPTED,False,integrity
1628065223.8304205,logger/exp-exp/2337173,13,z,517,1,32,1,DONE,True,integrity
1628065223.8305154,logger/exp-exp/2337173,15,z,517,1,16,0,PRESENTED,False,integrity
1628065230.4803402,logger/exp-exp/2337173,14,x,520,1,29,0,DISCARDED,False,integrity
1628065230.4804213,logger/exp-exp/2337173,16,x,520,1,25,0,PRESENTED,False,integrity
1628065230.504297,logger/exp-exp/2337173,15,z,520,1,16,0,ACCEPTED,False,integrity
1628065257.7145038,logger/exp-exp/2337173,15,z,555,1,16,1,DONE,True,integrity
1628065257.7145915,logger/exp-exp/2337173,17,z,555,1,26,0,PRESENTED,False,integrity
1628065263.7796004,logger/exp-exp/2337173,16,x,556,1,25,0,DISCARDED,False,integrity
1628065263.7796812,logger/exp-exp/2337173,18,x,556,1,25,0,PRESENTED,False,integrity
1628065263.8069692,logger/exp-exp/2337173,17,z,556,1,26,0,ACCEPTED,False,integrity
1628065303.6186996,logger/exp-exp/2337173,17,z,601,1,26,1,DONE,True,integrity
1628065303.6187985,logger/exp-exp/2337173,19,z,601,1,19,0,PRESENTED,False,integrity
1628065311.9227092,logger/exp-exp/2337173,18,x,604,1,25,0,ACCEPTED,False,integrity
1628065311.9414027,logger/exp-exp/2337173,19,z,604,1,19,0,DISCARDED,False,integrity
1628065311.9416466,logger/exp-exp/2337173,20,z,604,1,23,0,PRESENTED,False,integrity
1628065356.868638,logger/exp-exp/2337173,18,x,667,1,25,1,DONE,True,integrity
1628065356.8687232,logger/exp-exp/2337173,21,x,667,1,26,0,PRESENTED,False,integrity
1628065362.737564,logger/exp-exp/2337173,21,x,668,1,26,0,ACCEPTED,False,integrity
1628065362.8151774,logger/exp-exp/2337173,20,z,668,1,23,0,DISCARDED,False,integrity
1628065362.815249,logger/exp-exp/2337173,22,z,668,1,19,0,PRESENTED,False,integrity
1628065392.5508513,logger/exp-exp/2337173,21,x,709,1,26,1,DONE,True,integrity
1628065392.5509422,logger/exp-exp/2337173,23,x,709,1,23,0,PRESENTED,False,integrity
