current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1627631171.4504106,logger/exp-trial/1903545,0,x,0,1,17,0,PRESENTED,False,benevolence
1627631171.4689562,logger/exp-trial/1903545,1,z,0,1,15,0,PRESENTED,False,benevolence
1627631459.3436866,logger/exp-trial/1903545,0,x,0,1,17,0,ACCEPTED,False,benevolence
1627631459.3608634,logger/exp-trial/1903545,1,z,0,1,15,0,DISCARDED,False,benevolence
1627631459.3609493,logger/exp-trial/1903545,2,z,0,1,23,0,PRESENTED,False,benevolence
1627631495.427772,logger/exp-trial/1903545,0,x,45,1,17,0,DONE,False,benevolence
1627631495.4280026,logger/exp-trial/1903545,3,x,45,1,19,0,PRESENTED,False,benevolence
1627631533.004096,logger/exp-trial/1903545,3,x,73,1,19,0,ACCEPTED,False,benevolence
1627631533.0211968,logger/exp-trial/1903545,2,z,73,1,23,0,DISCARDED,False,benevolence
1627631533.0212927,logger/exp-trial/1903545,4,z,73,1,12,0,PRESENTED,False,benevolence
1627631626.918374,logger/exp-trial/1903545,3,x,252,1,19,0,DONE,False,benevolence
1627631626.9304206,logger/exp-trial/1903545,5,x,252,1,24,0,PRESENTED,False,benevolence
1627631644.2458053,logger/exp-trial/1903545,5,x,259,1,24,0,DISCARDED,False,benevolence
1627631644.2458851,logger/exp-trial/1903545,6,x,259,1,25,0,PRESENTED,False,benevolence
1627631644.2672148,logger/exp-trial/1903545,4,z,259,1,12,0,ACCEPTED,False,benevolence
1627631707.0325415,logger/exp-trial/1903545,4,z,335,1,12,0,DONE,False,benevolence
1627631707.0326798,logger/exp-trial/1903545,7,z,335,1,17,0,PRESENTED,False,benevolence
1627631721.6292636,logger/exp-trial/1903545,6,x,341,1,25,0,DISCARDED,False,benevolence
1627631721.6293404,logger/exp-trial/1903545,8,x,341,1,16,0,PRESENTED,False,benevolence
1627631721.6501684,logger/exp-trial/1903545,7,z,341,1,17,0,ACCEPTED,False,benevolence
1627631770.1071308,logger/exp-trial/1903545,7,z,439,1,17,0,DONE,False,benevolence
1627631770.1072125,logger/exp-trial/1903545,9,z,439,1,26,0,PRESENTED,False,benevolence
1627631777.232519,logger/exp-trial/1903545,8,x,440,1,16,0,ACCEPTED,False,benevolence
1627631777.2485538,logger/exp-trial/1903545,9,z,440,1,26,0,DISCARDED,False,benevolence
1627631777.248605,logger/exp-trial/1903545,10,z,440,1,25,0,PRESENTED,False,benevolence
1627631828.5913548,logger/exp-trial/1903545,8,x,489,1,16,1,DONE,True,benevolence
1627631828.5915751,logger/exp-trial/1903545,11,x,489,1,24,0,PRESENTED,False,benevolence
