current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1626268710.346281,logger/541096,0,x,0,2,61,0,PRESENTED,False,benevolence
1626268710.390206,logger/541096,1,z,0,4,70,0,PRESENTED,False,benevolence
1626268909.1133056,logger/541096,0,x,19,2,61,0,ACCEPTED,False,benevolence
1626268909.1639824,logger/541096,1,z,19,4,70,0,DISCARDED,False,benevolence
1626268909.1640623,logger/541096,2,z,19,2,30,0,PRESENTED,False,benevolence
1626268966.1659994,logger/541096,0,x,122,2,61,2,DONE,True,benevolence
1626268966.1661248,logger/541096,3,x,122,2,35,0,PRESENTED,False,benevolence
1626268991.2759051,logger/541096,3,x,146,2,35,0,ACCEPTED,False,benevolence
1626268991.304785,logger/541096,2,z,146,2,30,0,DISCARDED,False,benevolence
1626268991.3049006,logger/541096,4,z,146,4,97,0,PRESENTED,False,benevolence
1626269077.419991,logger/541096,3,x,307,2,35,2,DONE,True,benevolence
1626269077.4201949,logger/541096,5,x,307,2,45,0,PRESENTED,False,benevolence
1626269087.4856439,logger/541096,5,x,307,2,45,0,ACCEPTED,False,benevolence
1626269087.520376,logger/541096,4,z,307,4,97,0,DISCARDED,False,benevolence
1626269087.520444,logger/541096,6,z,307,1,33,0,PRESENTED,False,benevolence
1626269090.3143272,logger/541096,5,x,307,2,45,0,GIVEUP,False,benevolence
1626269090.32907,logger/541096,7,x,307,3,82,0,PRESENTED,False,benevolence
