current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1627456332.061986,logger/exp-exp/1728697,0,x,0,1,17,0,PRESENTED,False,normal
1627456332.0874965,logger/exp-exp/1728697,1,z,0,1,13,0,PRESENTED,False,normal
1627456367.3435752,logger/exp-exp/1728697,0,x,39,1,17,0,DISCARDED,False,normal
1627456367.3437316,logger/exp-exp/1728697,2,x,39,1,29,0,PRESENTED,False,normal
1627456367.4175541,logger/exp-exp/1728697,1,z,39,1,13,0,ACCEPTED,False,normal
1627456403.2571661,logger/exp-exp/1728697,1,z,77,1,13,1,DONE,True,normal
1627456403.2572641,logger/exp-exp/1728697,3,z,77,1,26,0,PRESENTED,False,normal
1627456422.102367,logger/exp-exp/1728697,2,x,108,1,29,0,ACCEPTED,False,normal
1627456422.1231694,logger/exp-exp/1728697,3,z,108,1,26,0,DISCARDED,False,normal
1627456422.1232498,logger/exp-exp/1728697,4,z,108,1,14,0,PRESENTED,False,normal
1627456449.988436,logger/exp-exp/1728697,2,x,134,1,29,1,DONE,True,normal
1627456449.9885297,logger/exp-exp/1728697,5,x,134,1,31,0,PRESENTED,False,normal
1627456467.9466836,logger/exp-exp/1728697,5,x,153,1,31,0,DISCARDED,False,normal
1627456467.946768,logger/exp-exp/1728697,6,x,153,1,22,0,PRESENTED,False,normal
1627456467.9764354,logger/exp-exp/1728697,4,z,153,1,14,0,ACCEPTED,False,normal
1627456490.5747993,logger/exp-exp/1728697,4,z,168,1,14,1,DONE,True,normal
1627456490.5749004,logger/exp-exp/1728697,7,z,168,1,24,0,PRESENTED,False,normal
1627456523.453612,logger/exp-exp/1728697,6,x,219,1,22,0,ACCEPTED,False,normal
1627456523.4751456,logger/exp-exp/1728697,7,z,219,1,24,0,DISCARDED,False,normal
1627456523.475209,logger/exp-exp/1728697,8,z,219,1,35,0,PRESENTED,False,normal
1627456550.7835398,logger/exp-exp/1728697,6,x,250,1,22,1,DONE,True,normal
1627456550.7836254,logger/exp-exp/1728697,9,x,250,1,34,0,PRESENTED,False,normal
1627456621.4086351,logger/exp-exp/1728697,9,x,354,1,34,0,DISCARDED,False,normal
1627456621.408742,logger/exp-exp/1728697,10,x,354,1,28,0,PRESENTED,False,normal
1627456621.4391954,logger/exp-exp/1728697,8,z,354,1,35,0,ACCEPTED,False,normal
1627456653.9869914,logger/exp-exp/1728697,8,z,388,1,35,1,DONE,True,normal
1627456653.9870915,logger/exp-exp/1728697,11,z,388,1,26,0,PRESENTED,False,normal
1627456687.0540335,logger/exp-exp/1728697,10,x,424,1,28,0,DISCARDED,False,normal
1627456687.0541348,logger/exp-exp/1728697,12,x,424,1,17,0,PRESENTED,False,normal
1627456687.0856361,logger/exp-exp/1728697,11,z,424,1,26,0,ACCEPTED,False,normal
1627456705.1286504,logger/exp-exp/1728697,11,z,446,1,26,1,DONE,True,normal
1627456705.1287627,logger/exp-exp/1728697,13,z,446,1,17,0,PRESENTED,False,normal
1627456783.9256635,logger/exp-exp/1728697,12,x,539,1,17,0,ACCEPTED,False,normal
1627456783.9459803,logger/exp-exp/1728697,13,z,539,1,17,0,DISCARDED,False,normal
1627456783.9460504,logger/exp-exp/1728697,14,z,539,1,24,0,PRESENTED,False,normal
1627456795.6511898,logger/exp-exp/1728697,12,x,552,1,17,1,DONE,True,normal
1627456795.651284,logger/exp-exp/1728697,15,x,552,1,24,0,PRESENTED,False,normal
1627456816.0234842,logger/exp-exp/1728697,15,x,568,1,24,0,ACCEPTED,False,normal
1627456816.044144,logger/exp-exp/1728697,14,z,568,1,24,0,DISCARDED,False,normal
1627456816.0442216,logger/exp-exp/1728697,16,z,568,1,32,0,PRESENTED,False,normal
1627456835.2211466,logger/exp-exp/1728697,15,x,589,1,24,1,DONE,True,normal
1627456835.2212384,logger/exp-exp/1728697,17,x,589,1,36,0,PRESENTED,False,normal
1627456856.5405526,logger/exp-exp/1728697,17,x,624,1,36,0,DISCARDED,False,normal
1627456856.5406563,logger/exp-exp/1728697,18,x,624,1,22,0,PRESENTED,False,normal
1627456856.57062,logger/exp-exp/1728697,16,z,624,1,32,0,ACCEPTED,False,normal
1627456881.3910062,logger/exp-exp/1728697,16,z,653,1,32,1,DONE,True,normal
1627456881.3911085,logger/exp-exp/1728697,19,z,653,1,22,0,PRESENTED,False,normal
1627456909.843933,logger/exp-exp/1728697,18,x,682,1,22,0,ACCEPTED,False,normal
1627456909.8643658,logger/exp-exp/1728697,19,z,682,1,22,0,DISCARDED,False,normal
1627456909.8644478,logger/exp-exp/1728697,20,z,682,1,17,0,PRESENTED,False,normal
1627456928.182247,logger/exp-exp/1728697,18,x,707,1,22,1,DONE,True,normal
1627456928.1826665,logger/exp-exp/1728697,21,x,707,1,22,0,PRESENTED,False,normal
