current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1627542826.2850225,logger/exp-exp/1815215,0,x,0,1,16,0,PRESENTED,False,benevolence
1627542826.320162,logger/exp-exp/1815215,1,z,0,1,15,0,PRESENTED,False,benevolence
1627542841.1011932,logger/exp-exp/1815215,0,x,0,1,16,0,ACCEPTED,False,benevolence
1627542841.116108,logger/exp-exp/1815215,1,z,0,1,15,0,DISCARDED,False,benevolence
1627542841.1161788,logger/exp-exp/1815215,2,z,0,1,34,0,PRESENTED,False,benevolence
1627542866.3962288,logger/exp-exp/1815215,0,x,22,1,16,1,DONE,True,benevolence
1627542866.3963747,logger/exp-exp/1815215,3,x,22,1,14,0,PRESENTED,False,benevolence
1627542873.3414893,logger/exp-exp/1815215,3,x,24,1,14,0,ACCEPTED,False,benevolence
1627542873.3571649,logger/exp-exp/1815215,2,z,24,1,34,0,DISCARDED,False,benevolence
1627542873.3572426,logger/exp-exp/1815215,4,z,24,1,19,0,PRESENTED,False,benevolence
1627542904.3537502,logger/exp-exp/1815215,3,x,54,1,14,1,DONE,True,benevolence
1627542904.353876,logger/exp-exp/1815215,5,x,54,1,18,0,PRESENTED,False,benevolence
1627542911.1419077,logger/exp-exp/1815215,5,x,57,1,18,0,DISCARDED,False,benevolence
1627542911.1420012,logger/exp-exp/1815215,6,x,57,1,25,0,PRESENTED,False,benevolence
1627542911.1639402,logger/exp-exp/1815215,4,z,57,1,19,0,ACCEPTED,False,benevolence
1627542964.9634,logger/exp-exp/1815215,4,z,126,1,19,1,DONE,True,benevolence
1627542964.963586,logger/exp-exp/1815215,7,z,126,1,15,0,PRESENTED,False,benevolence
1627542974.7314634,logger/exp-exp/1815215,6,x,127,1,25,0,DISCARDED,False,benevolence
1627542974.7315614,logger/exp-exp/1815215,8,x,127,1,27,0,PRESENTED,False,benevolence
1627542974.7536266,logger/exp-exp/1815215,7,z,127,1,15,0,ACCEPTED,False,benevolence
1627543017.5115252,logger/exp-exp/1815215,7,z,186,1,15,1,DONE,True,benevolence
1627543017.5116165,logger/exp-exp/1815215,9,z,186,1,26,0,PRESENTED,False,benevolence
1627543024.3175929,logger/exp-exp/1815215,8,x,189,1,27,0,ACCEPTED,False,benevolence
1627543024.3444695,logger/exp-exp/1815215,9,z,189,1,26,0,DISCARDED,False,benevolence
1627543024.344535,logger/exp-exp/1815215,10,z,189,1,21,0,PRESENTED,False,benevolence
1627543061.6814287,logger/exp-exp/1815215,8,x,254,1,27,1,DONE,True,benevolence
1627543061.681531,logger/exp-exp/1815215,11,x,254,1,36,0,PRESENTED,False,benevolence
1627543066.428273,logger/exp-exp/1815215,11,x,255,1,36,0,ACCEPTED,False,benevolence
1627543066.4437993,logger/exp-exp/1815215,10,z,255,1,21,0,DISCARDED,False,benevolence
1627543066.4438689,logger/exp-exp/1815215,12,z,255,1,29,0,PRESENTED,False,benevolence
1627543105.6699295,logger/exp-exp/1815215,11,x,331,1,36,1,DONE,True,benevolence
1627543105.6700206,logger/exp-exp/1815215,13,x,331,1,15,0,PRESENTED,False,benevolence
1627543110.0746388,logger/exp-exp/1815215,13,x,332,1,15,0,ACCEPTED,False,benevolence
1627543110.1019716,logger/exp-exp/1815215,12,z,332,1,29,0,DISCARDED,False,benevolence
1627543110.102138,logger/exp-exp/1815215,14,z,332,1,14,0,PRESENTED,False,benevolence
1627543128.4365475,logger/exp-exp/1815215,13,x,369,1,15,1,DONE,True,benevolence
1627543128.4366388,logger/exp-exp/1815215,15,x,369,1,24,0,PRESENTED,False,benevolence
1627543134.2092705,logger/exp-exp/1815215,15,x,372,1,24,0,DISCARDED,False,benevolence
1627543134.210376,logger/exp-exp/1815215,16,x,372,1,25,0,PRESENTED,False,benevolence
1627543134.2342665,logger/exp-exp/1815215,14,z,372,1,14,0,ACCEPTED,False,benevolence
1627543155.273469,logger/exp-exp/1815215,14,z,409,1,14,1,DONE,True,benevolence
1627543155.2735946,logger/exp-exp/1815215,17,z,409,1,27,0,PRESENTED,False,benevolence
1627543160.9384015,logger/exp-exp/1815215,16,x,410,1,25,0,DISCARDED,False,benevolence
1627543160.9449255,logger/exp-exp/1815215,18,x,410,1,17,0,PRESENTED,False,benevolence
1627543160.9679475,logger/exp-exp/1815215,17,z,410,1,27,0,ACCEPTED,False,benevolence
1627543186.1363862,logger/exp-exp/1815215,17,z,451,1,27,1,DONE,True,benevolence
1627543186.1364925,logger/exp-exp/1815215,19,z,451,1,28,0,PRESENTED,False,benevolence
1627543194.560573,logger/exp-exp/1815215,18,x,456,1,17,0,ACCEPTED,False,benevolence
1627543194.6470258,logger/exp-exp/1815215,19,z,456,1,28,0,DISCARDED,False,benevolence
1627543194.6470912,logger/exp-exp/1815215,20,z,456,1,28,0,PRESENTED,False,benevolence
1627543212.8943543,logger/exp-exp/1815215,18,x,481,1,17,1,DONE,True,benevolence
1627543212.8944507,logger/exp-exp/1815215,21,x,481,1,25,0,PRESENTED,False,benevolence
1627543219.21506,logger/exp-exp/1815215,21,x,482,1,25,0,ACCEPTED,False,benevolence
1627543219.2433908,logger/exp-exp/1815215,20,z,482,1,28,0,DISCARDED,False,benevolence
1627543219.2434504,logger/exp-exp/1815215,22,z,482,1,32,0,PRESENTED,False,benevolence
1627543251.3472626,logger/exp-exp/1815215,21,x,536,1,25,1,DONE,True,benevolence
1627543251.3473818,logger/exp-exp/1815215,23,x,536,1,24,0,PRESENTED,False,benevolence
1627543256.9314349,logger/exp-exp/1815215,23,x,539,1,24,0,DISCARDED,False,benevolence
1627543256.9315357,logger/exp-exp/1815215,24,x,539,1,22,0,PRESENTED,False,benevolence
1627543256.9571123,logger/exp-exp/1815215,22,z,539,1,32,0,ACCEPTED,False,benevolence
1627543290.976696,logger/exp-exp/1815215,22,z,600,1,32,1,DONE,True,benevolence
1627543290.9768016,logger/exp-exp/1815215,25,z,600,1,22,0,PRESENTED,False,benevolence
1627543298.6152942,logger/exp-exp/1815215,24,x,606,1,22,0,DISCARDED,False,benevolence
1627543298.6153846,logger/exp-exp/1815215,26,x,606,1,19,0,PRESENTED,False,benevolence
1627543298.6392484,logger/exp-exp/1815215,25,z,606,1,22,0,ACCEPTED,False,benevolence
1627543336.3610854,logger/exp-exp/1815215,25,z,691,1,22,1,DONE,True,benevolence
1627543336.361207,logger/exp-exp/1815215,27,z,691,1,17,0,PRESENTED,False,benevolence
1627543351.4359157,logger/exp-exp/1815215,26,x,703,1,19,0,ACCEPTED,False,benevolence
1627543351.4522104,logger/exp-exp/1815215,27,z,703,1,17,0,DISCARDED,False,benevolence
1627543351.4522839,logger/exp-exp/1815215,28,z,703,1,22,0,PRESENTED,False,benevolence
1627543392.4195588,logger/exp-exp/1815215,26,x,775,1,19,1,DONE,True,benevolence
1627543392.4197526,logger/exp-exp/1815215,29,x,775,1,26,0,PRESENTED,False,benevolence
1627543398.6001894,logger/exp-exp/1815215,29,x,779,1,26,0,ACCEPTED,False,benevolence
1627543398.617724,logger/exp-exp/1815215,28,z,779,1,22,0,DISCARDED,False,benevolence
1627543398.617796,logger/exp-exp/1815215,30,z,779,1,28,0,PRESENTED,False,benevolence
1627543428.5860405,logger/exp-exp/1815215,29,x,819,1,26,1,DONE,True,benevolence
1627543428.586222,logger/exp-exp/1815215,31,x,819,1,27,0,PRESENTED,False,benevolence
1627543435.997301,logger/exp-exp/1815215,31,x,831,1,27,0,ACCEPTED,False,benevolence
1627543436.0146365,logger/exp-exp/1815215,30,z,831,1,28,0,DISCARDED,False,benevolence
1627543436.014702,logger/exp-exp/1815215,32,z,831,1,20,0,PRESENTED,False,benevolence
