current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628068302.9755204,logger/exp-exp/2340691,0,x,0,1,28,0,PRESENTED,False,ability
1628068302.9969776,logger/exp-exp/2340691,1,z,0,1,26,0,PRESENTED,False,ability
1628068319.3467417,logger/exp-exp/2340691,0,x,0,1,28,0,DISCARDED,False,ability
1628068319.3468552,logger/exp-exp/2340691,2,x,0,1,21,0,PRESENTED,False,ability
1628068319.3701196,logger/exp-exp/2340691,1,z,0,1,26,0,ACCEPTED,False,ability
1628068432.0208309,logger/exp-exp/2340691,1,z,50,1,26,1,DONE,True,ability
1628068432.0209188,logger/exp-exp/2340691,3,z,50,1,22,0,PRESENTED,False,ability
1628068444.2402635,logger/exp-exp/2340691,2,x,50,1,21,0,ACCEPTED,False,ability
1628068444.258075,logger/exp-exp/2340691,3,z,50,1,22,0,DISCARDED,False,ability
1628068444.2581449,logger/exp-exp/2340691,4,z,50,1,27,0,PRESENTED,False,ability
1628068514.9115188,logger/exp-exp/2340691,2,x,94,1,21,1,DONE,True,ability
1628068514.9116118,logger/exp-exp/2340691,5,x,94,1,22,0,PRESENTED,False,ability
1628068520.9841359,logger/exp-exp/2340691,5,x,94,1,22,0,DISCARDED,False,ability
1628068520.9842145,logger/exp-exp/2340691,6,x,94,1,22,0,PRESENTED,False,ability
1628068521.0741603,logger/exp-exp/2340691,4,z,94,1,27,0,ACCEPTED,False,ability
1628068759.0722039,logger/exp-exp/2340691,4,z,227,1,27,1,DONE,True,ability
1628068759.0723073,logger/exp-exp/2340691,7,z,227,1,21,0,PRESENTED,False,ability
1628068767.2563267,logger/exp-exp/2340691,6,x,227,1,22,0,ACCEPTED,False,ability
1628068767.2745783,logger/exp-exp/2340691,7,z,227,1,21,0,DISCARDED,False,ability
1628068767.2746513,logger/exp-exp/2340691,8,z,227,1,19,0,PRESENTED,False,ability
1628068897.4913528,logger/exp-exp/2340691,6,x,271,1,22,1,DONE,True,ability
1628068897.4914386,logger/exp-exp/2340691,9,x,271,1,20,0,PRESENTED,False,ability
1628068908.1928506,logger/exp-exp/2340691,9,x,271,1,20,0,DISCARDED,False,ability
1628068908.1929474,logger/exp-exp/2340691,10,x,271,1,31,0,PRESENTED,False,ability
1628068908.21772,logger/exp-exp/2340691,8,z,271,1,19,0,ACCEPTED,False,ability
