current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1626976272.0508025,logger/exp-exp/1248659,0,x,0,1,17,0,PRESENTED,False,integrity
1626976272.0907557,logger/exp-exp/1248659,1,z,0,1,19,0,PRESENTED,False,integrity
1626976279.946711,logger/exp-exp/1248659,0,x,0,1,17,0,ACCEPTED,False,integrity
1626976279.9666522,logger/exp-exp/1248659,1,z,0,1,19,0,DISCARDED,False,integrity
1626976279.9667113,logger/exp-exp/1248659,2,z,0,1,32,0,PRESENTED,False,integrity
1626976332.4658635,logger/exp-exp/1248659,0,x,60,1,17,1,DONE,True,integrity
1626976332.4659588,logger/exp-exp/1248659,3,x,60,1,22,0,PRESENTED,False,integrity
1626976344.6019235,logger/exp-exp/1248659,3,x,75,1,22,0,ACCEPTED,False,integrity
1626976344.6366627,logger/exp-exp/1248659,2,z,75,1,32,0,DISCARDED,False,integrity
1626976344.636734,logger/exp-exp/1248659,4,z,75,1,19,0,PRESENTED,False,integrity
1626976371.9376159,logger/exp-exp/1248659,3,x,110,1,22,1,DONE,True,integrity
1626976371.9378088,logger/exp-exp/1248659,5,x,110,1,18,0,PRESENTED,False,integrity
1626976380.762399,logger/exp-exp/1248659,5,x,112,1,18,0,ACCEPTED,False,integrity
1626976380.7825384,logger/exp-exp/1248659,4,z,112,1,19,0,DISCARDED,False,integrity
1626976380.7826269,logger/exp-exp/1248659,6,z,112,1,24,0,PRESENTED,False,integrity
1626976408.8957922,logger/exp-exp/1248659,5,x,146,1,18,1,DONE,True,integrity
1626976408.895895,logger/exp-exp/1248659,7,x,146,1,14,0,PRESENTED,False,integrity
1626976420.4054835,logger/exp-exp/1248659,7,x,149,1,14,0,ACCEPTED,False,integrity
1626976420.4279094,logger/exp-exp/1248659,6,z,149,1,24,0,DISCARDED,False,integrity
1626976420.4279737,logger/exp-exp/1248659,8,z,149,1,30,0,PRESENTED,False,integrity
1626976453.9623473,logger/exp-exp/1248659,7,x,181,1,14,1,DONE,True,integrity
1626976453.9625437,logger/exp-exp/1248659,9,x,181,1,28,0,PRESENTED,False,integrity
1626976475.7093563,logger/exp-exp/1248659,9,x,203,1,28,0,ACCEPTED,False,integrity
1626976475.730971,logger/exp-exp/1248659,8,z,203,1,30,0,DISCARDED,False,integrity
1626976475.7310338,logger/exp-exp/1248659,10,z,203,1,30,0,PRESENTED,False,integrity
1626976486.870017,logger/exp-exp/1248659,9,x,208,1,28,0,DONE,False,integrity
1626976486.8701053,logger/exp-exp/1248659,11,x,208,1,16,0,PRESENTED,False,integrity
1626976512.9813545,logger/exp-exp/1248659,11,x,241,1,16,0,ACCEPTED,False,integrity
1626976513.0161815,logger/exp-exp/1248659,10,z,241,1,30,0,DISCARDED,False,integrity
1626976513.0163608,logger/exp-exp/1248659,12,z,241,1,24,0,PRESENTED,False,integrity
1626976532.0196846,logger/exp-exp/1248659,11,x,262,1,16,1,DONE,True,integrity
