current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628016743.2325754,logger/exp-exp/2289129,0,x,0,1,30,0,PRESENTED,False,integrity
1628016743.2529268,logger/exp-exp/2289129,1,z,0,1,14,0,PRESENTED,False,integrity
1628016748.8430912,logger/exp-exp/2289129,0,x,0,1,30,0,DISCARDED,False,integrity
1628016748.8432307,logger/exp-exp/2289129,2,x,0,1,13,0,PRESENTED,False,integrity
1628016748.8634264,logger/exp-exp/2289129,1,z,0,1,14,0,ACCEPTED,False,integrity
1628016888.004701,logger/exp-exp/2289129,1,z,25,1,14,1,DONE,True,integrity
1628016888.0047803,logger/exp-exp/2289129,3,z,25,1,22,0,PRESENTED,False,integrity
1628016940.9260635,logger/exp-exp/2289129,2,x,35,1,13,0,ACCEPTED,False,integrity
1628016940.9433062,logger/exp-exp/2289129,3,z,35,1,22,0,DISCARDED,False,integrity
1628016940.9433718,logger/exp-exp/2289129,4,z,35,1,21,0,PRESENTED,False,integrity
1628017000.5471916,logger/exp-exp/2289129,2,x,52,1,13,1,DONE,True,integrity
1628017000.5472944,logger/exp-exp/2289129,5,x,52,1,27,0,PRESENTED,False,integrity
1628017010.2007203,logger/exp-exp/2289129,5,x,52,1,27,0,DISCARDED,False,integrity
1628017010.2008011,logger/exp-exp/2289129,6,x,52,1,30,0,PRESENTED,False,integrity
1628017010.225571,logger/exp-exp/2289129,4,z,52,1,21,0,ACCEPTED,False,integrity
1628017177.7930965,logger/exp-exp/2289129,4,z,95,1,21,0,DONE,False,integrity
1628017177.7931833,logger/exp-exp/2289129,7,z,95,1,23,0,PRESENTED,False,integrity
1628017186.418785,logger/exp-exp/2289129,6,x,95,1,30,0,DISCARDED,False,integrity
1628017186.418862,logger/exp-exp/2289129,8,x,95,1,17,0,PRESENTED,False,integrity
1628017186.4429336,logger/exp-exp/2289129,7,z,95,1,23,0,ACCEPTED,False,integrity
1628017271.8223634,logger/exp-exp/2289129,7,z,115,1,23,0,DONE,False,integrity
1628017271.8224556,logger/exp-exp/2289129,9,z,115,1,32,0,PRESENTED,False,integrity
1628017280.263813,logger/exp-exp/2289129,8,x,115,1,17,0,ACCEPTED,False,integrity
1628017280.2802367,logger/exp-exp/2289129,9,z,115,1,32,0,DISCARDED,False,integrity
1628017280.2803056,logger/exp-exp/2289129,10,z,115,1,24,0,PRESENTED,False,integrity
