current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1627636119.365688,logger/exp-trial/1908498,0,x,0,1,34,0,PRESENTED,False,normal
1627636119.3849835,logger/exp-trial/1908498,1,z,0,1,27,0,PRESENTED,False,normal
1627636372.012571,logger/exp-trial/1908498,0,x,5,1,34,0,DISCARDED,False,normal
1627636372.0126665,logger/exp-trial/1908498,2,x,5,1,20,0,PRESENTED,False,normal
1627636372.034462,logger/exp-trial/1908498,1,z,5,1,27,0,ACCEPTED,False,normal
1627636417.962567,logger/exp-trial/1908498,1,z,65,1,27,1,DONE,True,normal
1627636417.9626582,logger/exp-trial/1908498,3,z,65,1,25,0,PRESENTED,False,normal
1627636423.504528,logger/exp-trial/1908498,2,x,65,1,20,0,ACCEPTED,False,normal
1627636423.5245383,logger/exp-trial/1908498,3,z,65,1,25,0,DISCARDED,False,normal
1627636423.524612,logger/exp-trial/1908498,4,z,65,1,19,0,PRESENTED,False,normal
