current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628097495.0853248,logger/exp-exp/2369890,0,x,0,1,30,0,PRESENTED,False,ability
1628097495.107699,logger/exp-exp/2369890,1,z,0,1,31,0,PRESENTED,False,ability
1628097505.2467215,logger/exp-exp/2369890,0,x,0,1,30,0,ACCEPTED,False,ability
1628097505.262585,logger/exp-exp/2369890,1,z,0,1,31,0,DISCARDED,False,ability
1628097505.2626495,logger/exp-exp/2369890,2,z,0,1,19,0,PRESENTED,False,ability
1628097585.4222927,logger/exp-exp/2369890,0,x,66,1,30,1,DONE,True,ability
1628097585.4223857,logger/exp-exp/2369890,3,x,66,1,24,0,PRESENTED,False,ability
1628097598.0098553,logger/exp-exp/2369890,3,x,66,1,24,0,DISCARDED,False,ability
1628097598.0099435,logger/exp-exp/2369890,4,x,66,1,24,0,PRESENTED,False,ability
1628097598.0326822,logger/exp-exp/2369890,2,z,66,1,19,0,ACCEPTED,False,ability
1628097631.1432476,logger/exp-exp/2369890,2,z,101,1,19,1,DONE,True,ability
1628097631.143394,logger/exp-exp/2369890,5,z,101,1,26,0,PRESENTED,False,ability
1628097646.0396068,logger/exp-exp/2369890,4,x,101,1,24,0,DISCARDED,False,ability
1628097646.0396779,logger/exp-exp/2369890,6,x,101,1,21,0,PRESENTED,False,ability
1628097646.0624404,logger/exp-exp/2369890,5,z,101,1,26,0,ACCEPTED,False,ability
1628097704.238011,logger/exp-exp/2369890,5,z,163,1,26,1,DONE,True,ability
1628097704.2380998,logger/exp-exp/2369890,7,z,163,1,22,0,PRESENTED,False,ability
1628097707.9834704,logger/exp-exp/2369890,6,x,163,1,21,0,ACCEPTED,False,ability
1628097708.0003085,logger/exp-exp/2369890,7,z,163,1,22,0,DISCARDED,False,ability
1628097708.000382,logger/exp-exp/2369890,8,z,163,1,19,0,PRESENTED,False,ability
1628097755.945914,logger/exp-exp/2369890,6,x,203,1,21,1,DONE,True,ability
1628097755.9460037,logger/exp-exp/2369890,9,x,203,1,25,0,PRESENTED,False,ability
1628097761.7189023,logger/exp-exp/2369890,9,x,203,1,25,0,DISCARDED,False,ability
1628097761.7189806,logger/exp-exp/2369890,10,x,203,1,26,0,PRESENTED,False,ability
1628097761.8189957,logger/exp-exp/2369890,8,z,203,1,19,0,ACCEPTED,False,ability
1628097805.919013,logger/exp-exp/2369890,8,z,245,1,19,1,DONE,True,ability
1628097805.932583,logger/exp-exp/2369890,11,z,245,1,29,0,PRESENTED,False,ability
1628097811.717153,logger/exp-exp/2369890,10,x,245,1,26,0,DISCARDED,False,ability
1628097811.7172368,logger/exp-exp/2369890,12,x,245,1,20,0,PRESENTED,False,ability
1628097811.7420082,logger/exp-exp/2369890,11,z,245,1,29,0,ACCEPTED,False,ability
1628097888.120989,logger/exp-exp/2369890,11,z,321,1,29,1,DONE,True,ability
1628097888.1211534,logger/exp-exp/2369890,13,z,321,1,18,0,PRESENTED,False,ability
1628097893.348361,logger/exp-exp/2369890,12,x,321,1,20,0,ACCEPTED,False,ability
1628097893.36932,logger/exp-exp/2369890,13,z,321,1,18,0,DISCARDED,False,ability
1628097893.3694024,logger/exp-exp/2369890,14,z,321,1,30,0,PRESENTED,False,ability
1628097943.198622,logger/exp-exp/2369890,12,x,365,1,20,1,DONE,True,ability
1628097943.1987016,logger/exp-exp/2369890,15,x,365,1,26,0,PRESENTED,False,ability
1628097951.0695038,logger/exp-exp/2369890,15,x,365,1,26,0,DISCARDED,False,ability
1628097951.0695822,logger/exp-exp/2369890,16,x,365,1,14,0,PRESENTED,False,ability
1628097951.092057,logger/exp-exp/2369890,14,z,365,1,30,0,ACCEPTED,False,ability
1628097998.3561819,logger/exp-exp/2369890,14,z,433,1,30,1,DONE,True,ability
1628097998.356284,logger/exp-exp/2369890,17,z,433,1,20,0,PRESENTED,False,ability
1628098007.7517083,logger/exp-exp/2369890,16,x,433,1,14,0,ACCEPTED,False,ability
1628098007.7676024,logger/exp-exp/2369890,17,z,433,1,20,0,DISCARDED,False,ability
1628098007.7676663,logger/exp-exp/2369890,18,z,433,1,15,0,PRESENTED,False,ability
1628098042.488849,logger/exp-exp/2369890,16,x,467,1,14,1,DONE,True,ability
1628098042.4889338,logger/exp-exp/2369890,19,x,467,1,23,0,PRESENTED,False,ability
1628098063.6751544,logger/exp-exp/2369890,19,x,468,1,23,0,DISCARDED,False,ability
1628098063.6752415,logger/exp-exp/2369890,20,x,468,1,21,0,PRESENTED,False,ability
1628098063.700303,logger/exp-exp/2369890,18,z,468,1,15,0,ACCEPTED,False,ability
1628098100.6956255,logger/exp-exp/2369890,18,z,493,1,15,1,DONE,True,ability
1628098100.6957126,logger/exp-exp/2369890,21,z,493,1,32,0,PRESENTED,False,ability
