current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628246104.2417452,logger/exp-trial/2518420,0,x,0,1,17,0,PRESENTED,False,benevolence
1628246104.2605667,logger/exp-trial/2518420,1,z,0,1,27,0,PRESENTED,False,benevolence
1628246510.6302116,logger/exp-trial/2518420,0,x,0,1,17,0,ACCEPTED,False,benevolence
1628246510.647846,logger/exp-trial/2518420,1,z,0,1,27,0,DISCARDED,False,benevolence
1628246510.647917,logger/exp-trial/2518420,2,z,0,1,22,0,PRESENTED,False,benevolence
