current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1627640305.0026002,logger/exp-exp/1912694,0,x,0,1,26,0,PRESENTED,False,integrity
1627640305.0230126,logger/exp-exp/1912694,1,z,0,1,28,0,PRESENTED,False,integrity
1627640314.6275866,logger/exp-exp/1912694,0,x,3,1,26,0,ACCEPTED,False,integrity
1627640314.6449072,logger/exp-exp/1912694,1,z,3,1,28,0,DISCARDED,False,integrity
1627640314.64499,logger/exp-exp/1912694,2,z,3,1,21,0,PRESENTED,False,integrity
1627640471.0354471,logger/exp-exp/1912694,0,x,86,1,26,1,DONE,True,integrity
1627640471.0355446,logger/exp-exp/1912694,3,x,86,1,22,0,PRESENTED,False,integrity
1627640485.1872587,logger/exp-exp/1912694,3,x,90,1,22,0,DISCARDED,False,integrity
1627640485.1873453,logger/exp-exp/1912694,4,x,90,1,14,0,PRESENTED,False,integrity
1627640485.210164,logger/exp-exp/1912694,2,z,90,1,21,0,ACCEPTED,False,integrity
1627640635.0508606,logger/exp-exp/1912694,2,z,199,1,21,1,DONE,True,integrity
1627640635.0623536,logger/exp-exp/1912694,5,z,199,1,22,0,PRESENTED,False,integrity
1627640645.743743,logger/exp-exp/1912694,4,x,201,1,14,0,ACCEPTED,False,integrity
1627640645.7595665,logger/exp-exp/1912694,5,z,201,1,22,0,DISCARDED,False,integrity
1627640645.7596319,logger/exp-exp/1912694,6,z,201,1,22,0,PRESENTED,False,integrity
1627640712.5751777,logger/exp-exp/1912694,4,x,234,1,14,1,DONE,True,integrity
1627640712.5752678,logger/exp-exp/1912694,7,x,234,1,24,0,PRESENTED,False,integrity
1627640728.7309465,logger/exp-exp/1912694,7,x,236,1,24,0,DISCARDED,False,integrity
1627640728.73102,logger/exp-exp/1912694,8,x,236,1,29,0,PRESENTED,False,integrity
1627640728.753462,logger/exp-exp/1912694,6,z,236,1,22,0,ACCEPTED,False,integrity
1627640808.7162921,logger/exp-exp/1912694,6,z,280,1,22,1,DONE,True,integrity
1627640808.7163763,logger/exp-exp/1912694,9,z,280,1,35,0,PRESENTED,False,integrity
1627640820.1925015,logger/exp-exp/1912694,8,x,282,1,29,0,ACCEPTED,False,integrity
1627640820.2081916,logger/exp-exp/1912694,9,z,282,1,35,0,DISCARDED,False,integrity
1627640820.2082448,logger/exp-exp/1912694,10,z,282,1,30,0,PRESENTED,False,integrity
