current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628014260.0908754,logger/exp-exp/2286639,0,x,0,1,30,0,PRESENTED,False,integrity
1628014260.1106167,logger/exp-exp/2286639,1,z,0,1,16,0,PRESENTED,False,integrity
1628014265.9346004,logger/exp-exp/2286639,0,x,1,1,30,0,ACCEPTED,False,integrity
1628014265.950722,logger/exp-exp/2286639,1,z,1,1,16,0,DISCARDED,False,integrity
1628014265.9507809,logger/exp-exp/2286639,2,z,1,1,27,0,PRESENTED,False,integrity
1628014329.5695865,logger/exp-exp/2286639,0,x,81,1,30,1,DONE,True,integrity
1628014329.569668,logger/exp-exp/2286639,3,x,81,1,23,0,PRESENTED,False,integrity
1628014340.6817935,logger/exp-exp/2286639,3,x,89,1,23,0,DISCARDED,False,integrity
1628014340.6818752,logger/exp-exp/2286639,4,x,89,1,22,0,PRESENTED,False,integrity
1628014340.7063653,logger/exp-exp/2286639,2,z,89,1,27,0,ACCEPTED,False,integrity
1628014394.586659,logger/exp-exp/2286639,2,z,182,1,27,1,DONE,True,integrity
1628014394.5867429,logger/exp-exp/2286639,5,z,182,1,30,0,PRESENTED,False,integrity
1628014400.8227232,logger/exp-exp/2286639,4,x,184,1,22,0,DISCARDED,False,integrity
1628014400.8228018,logger/exp-exp/2286639,6,x,184,1,21,0,PRESENTED,False,integrity
1628014400.8455164,logger/exp-exp/2286639,5,z,184,1,30,0,ACCEPTED,False,integrity
1628014455.7035909,logger/exp-exp/2286639,5,z,246,1,30,0,GIVEUP,False,integrity
1628014455.7037046,logger/exp-exp/2286639,7,z,246,1,35,0,PRESENTED,False,integrity
1628014462.7543693,logger/exp-exp/2286639,6,x,254,1,21,0,ACCEPTED,False,integrity
1628014462.7702134,logger/exp-exp/2286639,7,z,254,1,35,0,DISCARDED,False,integrity
1628014462.7702768,logger/exp-exp/2286639,8,z,254,1,13,0,PRESENTED,False,integrity
1628014609.9965978,logger/exp-exp/2286639,6,x,440,1,21,1,DONE,True,integrity
1628014609.9967031,logger/exp-exp/2286639,9,x,440,1,20,0,PRESENTED,False,integrity
1628014615.920342,logger/exp-exp/2286639,9,x,443,1,20,0,ACCEPTED,False,integrity
1628014615.9366775,logger/exp-exp/2286639,8,z,443,1,13,0,DISCARDED,False,integrity
1628014615.9367514,logger/exp-exp/2286639,10,z,443,1,18,0,PRESENTED,False,integrity
1628014662.199434,logger/exp-exp/2286639,9,x,487,1,20,0,DONE,False,integrity
1628014662.1995156,logger/exp-exp/2286639,11,x,487,1,21,0,PRESENTED,False,integrity
1628014675.1058655,logger/exp-exp/2286639,11,x,494,1,21,0,ACCEPTED,False,integrity
1628014675.1222644,logger/exp-exp/2286639,10,z,494,1,18,0,DISCARDED,False,integrity
1628014675.1223235,logger/exp-exp/2286639,12,z,494,1,27,0,PRESENTED,False,integrity
1628014753.8721251,logger/exp-exp/2286639,11,x,593,1,21,0,DONE,False,integrity
1628014753.8722162,logger/exp-exp/2286639,13,x,593,1,26,0,PRESENTED,False,integrity
1628014763.5664773,logger/exp-exp/2286639,13,x,596,1,26,0,ACCEPTED,False,integrity
1628014763.583755,logger/exp-exp/2286639,12,z,596,1,27,0,DISCARDED,False,integrity
1628014763.5838168,logger/exp-exp/2286639,14,z,596,1,27,0,PRESENTED,False,integrity
1628014823.5091267,logger/exp-exp/2286639,13,x,661,1,26,1,DONE,True,integrity
1628014823.5092237,logger/exp-exp/2286639,15,x,661,1,15,0,PRESENTED,False,integrity
1628014833.4372594,logger/exp-exp/2286639,15,x,665,1,15,0,ACCEPTED,False,integrity
1628014833.4542134,logger/exp-exp/2286639,14,z,665,1,27,0,DISCARDED,False,integrity
1628014833.4542758,logger/exp-exp/2286639,16,z,665,1,23,0,PRESENTED,False,integrity
