current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628075461.6190872,logger/exp-exp/2347836,0,x,0,1,24,0,PRESENTED,False,ability
1628075461.6404347,logger/exp-exp/2347836,1,z,0,1,20,0,PRESENTED,False,ability
1628075469.8002503,logger/exp-exp/2347836,0,x,0,1,24,0,ACCEPTED,False,ability
1628075469.8172789,logger/exp-exp/2347836,1,z,0,1,20,0,DISCARDED,False,ability
1628075469.8173523,logger/exp-exp/2347836,2,z,0,1,22,0,PRESENTED,False,ability
1628075503.6098197,logger/exp-exp/2347836,0,x,60,1,24,1,DONE,True,ability
1628075503.609906,logger/exp-exp/2347836,3,x,60,1,23,0,PRESENTED,False,ability
1628075529.695453,logger/exp-exp/2347836,3,x,70,1,23,0,DISCARDED,False,ability
1628075529.6955323,logger/exp-exp/2347836,4,x,70,1,19,0,PRESENTED,False,ability
1628075529.717654,logger/exp-exp/2347836,2,z,70,1,22,0,ACCEPTED,False,ability
1628075565.2297344,logger/exp-exp/2347836,2,z,142,1,22,1,DONE,True,ability
1628075565.229815,logger/exp-exp/2347836,5,z,142,1,22,0,PRESENTED,False,ability
1628075577.560777,logger/exp-exp/2347836,4,x,143,1,19,0,DISCARDED,False,ability
1628075577.560863,logger/exp-exp/2347836,6,x,143,1,35,0,PRESENTED,False,ability
1628075577.5843015,logger/exp-exp/2347836,5,z,143,1,22,0,ACCEPTED,False,ability
1628075606.854955,logger/exp-exp/2347836,5,z,186,1,22,1,DONE,True,ability
1628075606.8550398,logger/exp-exp/2347836,7,z,186,1,23,0,PRESENTED,False,ability
1628075619.772094,logger/exp-exp/2347836,6,x,187,1,35,0,DISCARDED,False,ability
1628075619.7721746,logger/exp-exp/2347836,8,x,187,1,30,0,PRESENTED,False,ability
1628075619.7951303,logger/exp-exp/2347836,7,z,187,1,23,0,ACCEPTED,False,ability
1628075645.0094051,logger/exp-exp/2347836,7,z,224,1,23,1,DONE,True,ability
1628075645.0206804,logger/exp-exp/2347836,9,z,224,1,35,0,PRESENTED,False,ability
1628075657.0449603,logger/exp-exp/2347836,8,x,225,1,30,0,DISCARDED,False,ability
