current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1627578944.175681,logger/exp-trial/1851295,0,x,0,1,30,0,PRESENTED,False,integrity
1627578944.1953323,logger/exp-trial/1851295,1,z,0,1,28,0,PRESENTED,False,integrity
1627579331.811297,logger/exp-trial/1851295,0,x,0,1,30,0,ACCEPTED,False,integrity
1627579331.8273594,logger/exp-trial/1851295,1,z,0,1,28,0,DISCARDED,False,integrity
1627579331.8274238,logger/exp-trial/1851295,2,z,0,1,18,0,PRESENTED,False,integrity
1627579335.072739,logger/exp-trial/1851295,2,z,0,1,18,0,ACCEPTED,False,integrity
1627579358.25755,logger/exp-trial/1851295,0,x,0,1,30,0,DONE,False,integrity
1627579358.2576277,logger/exp-trial/1851295,3,x,0,1,28,0,PRESENTED,False,integrity
1627579358.2791035,logger/exp-trial/1851295,2,z,0,1,18,0,DONE,False,integrity
1627579358.279169,logger/exp-trial/1851295,4,z,0,1,33,0,PRESENTED,False,integrity
1627579402.4125156,logger/exp-trial/1851295,3,x,0,1,28,0,DISCARDED,False,integrity
1627579402.41259,logger/exp-trial/1851295,5,x,0,1,21,0,PRESENTED,False,integrity
1627579402.4345093,logger/exp-trial/1851295,4,z,0,1,33,0,ACCEPTED,False,integrity
1627579417.4003985,logger/exp-trial/1851295,4,z,0,1,33,0,DONE,False,integrity
1627579417.400475,logger/exp-trial/1851295,6,z,0,1,23,0,PRESENTED,False,integrity
1627579461.82546,logger/exp-trial/1851295,5,x,3,1,21,0,DISCARDED,False,integrity
1627579461.8255332,logger/exp-trial/1851295,7,x,3,1,17,0,PRESENTED,False,integrity
1627579461.8463914,logger/exp-trial/1851295,6,z,3,1,23,0,ACCEPTED,False,integrity
1627579463.3085277,logger/exp-trial/1851295,7,x,3,1,17,0,DISCARDED,False,integrity
1627579463.3085914,logger/exp-trial/1851295,8,x,3,1,17,0,PRESENTED,False,integrity
1627579465.0968442,logger/exp-trial/1851295,8,x,3,1,17,0,DISCARDED,False,integrity
1627579465.0969105,logger/exp-trial/1851295,9,x,3,1,26,0,PRESENTED,False,integrity
1627579469.6451106,logger/exp-trial/1851295,6,z,3,1,23,0,DONE,False,integrity
1627579469.6451821,logger/exp-trial/1851295,10,z,3,1,21,0,PRESENTED,False,integrity
1627579484.4795957,logger/exp-trial/1851295,9,x,3,1,26,0,DISCARDED,False,integrity
1627579484.47966,logger/exp-trial/1851295,11,x,3,1,22,0,PRESENTED,False,integrity
1627579484.5007608,logger/exp-trial/1851295,10,z,3,1,21,0,ACCEPTED,False,integrity
1627579484.875869,logger/exp-trial/1851295,11,x,3,1,22,0,DISCARDED,False,integrity
1627579484.87593,logger/exp-trial/1851295,12,x,3,1,33,0,PRESENTED,False,integrity
1627579496.2690744,logger/exp-trial/1851295,10,z,3,1,21,0,DONE,False,integrity
1627579496.2691503,logger/exp-trial/1851295,13,z,3,1,12,0,PRESENTED,False,integrity
1627579521.4741971,logger/exp-trial/1851295,12,x,3,1,33,0,DISCARDED,False,integrity
1627579521.4742768,logger/exp-trial/1851295,14,x,3,1,22,0,PRESENTED,False,integrity
1627579521.4952226,logger/exp-trial/1851295,13,z,3,1,12,0,ACCEPTED,False,integrity
1627579551.4934773,logger/exp-trial/1851295,13,z,3,1,12,0,DONE,False,integrity
1627579551.4935548,logger/exp-trial/1851295,15,z,3,1,36,0,PRESENTED,False,integrity
1627579560.369972,logger/exp-trial/1851295,14,x,5,1,22,0,DISCARDED,False,integrity
1627579560.3700464,logger/exp-trial/1851295,16,x,5,1,23,0,PRESENTED,False,integrity
1627579560.3911293,logger/exp-trial/1851295,15,z,5,1,36,0,ACCEPTED,False,integrity
1627579564.4358683,logger/exp-trial/1851295,16,x,5,1,23,0,ACCEPTED,False,integrity
1627579567.6772475,logger/exp-trial/1851295,16,x,5,1,23,0,DONE,False,integrity
1627579567.6773221,logger/exp-trial/1851295,17,x,5,1,33,0,PRESENTED,False,integrity
1627579567.698566,logger/exp-trial/1851295,15,z,5,1,36,0,DONE,False,integrity
1627579567.6986365,logger/exp-trial/1851295,18,z,5,1,27,0,PRESENTED,False,integrity
1627579600.0928986,logger/exp-trial/1851295,17,x,5,1,33,0,DISCARDED,False,integrity
1627579600.0929742,logger/exp-trial/1851295,19,x,5,1,22,0,PRESENTED,False,integrity
1627579600.1153252,logger/exp-trial/1851295,18,z,5,1,27,0,ACCEPTED,False,integrity
1627579606.2655575,logger/exp-trial/1851295,19,x,5,1,22,0,DISCARDED,False,integrity
1627579606.2656333,logger/exp-trial/1851295,20,x,5,1,23,0,PRESENTED,False,integrity
1627579614.70904,logger/exp-trial/1851295,18,z,5,1,27,0,DONE,False,integrity
1627579614.7091155,logger/exp-trial/1851295,21,z,5,1,14,0,PRESENTED,False,integrity
1627579700.9018245,logger/exp-trial/1851295,20,x,5,1,23,0,DISCARDED,False,integrity
1627579700.901901,logger/exp-trial/1851295,22,x,5,1,21,0,PRESENTED,False,integrity
1627579700.9230547,logger/exp-trial/1851295,21,z,5,1,14,0,ACCEPTED,False,integrity
1627579712.0088742,logger/exp-trial/1851295,21,z,5,1,14,0,DONE,False,integrity
1627579712.0089524,logger/exp-trial/1851295,23,z,5,1,17,0,PRESENTED,False,integrity
