current_time,folder_name,task_id,agent,nr_moves,nr_products,difficulty_heuristic,nr_completed_prod,status,is_success,mode
1628235217.5312753,logger/exp-exp/2507609,0,x,0,1,25,0,PRESENTED,False,benevolence
1628235217.5641644,logger/exp-exp/2507609,1,z,0,1,22,0,PRESENTED,False,benevolence
1628235237.5009153,logger/exp-exp/2507609,0,x,2,1,25,0,DISCARDED,False,benevolence
1628235237.5009944,logger/exp-exp/2507609,2,x,2,1,16,0,PRESENTED,False,benevolence
1628235237.5227711,logger/exp-exp/2507609,1,z,2,1,22,0,ACCEPTED,False,benevolence
1628235274.8961315,logger/exp-exp/2507609,1,z,82,1,22,1,DONE,True,benevolence
1628235274.8962126,logger/exp-exp/2507609,3,z,82,1,16,0,PRESENTED,False,benevolence
1628235280.3559122,logger/exp-exp/2507609,2,x,84,1,16,0,ACCEPTED,False,benevolence
1628235280.371396,logger/exp-exp/2507609,3,z,84,1,16,0,DISCARDED,False,benevolence
1628235280.3714638,logger/exp-exp/2507609,4,z,84,1,18,0,PRESENTED,False,benevolence
1628235300.810354,logger/exp-exp/2507609,2,x,116,1,16,1,DONE,True,benevolence
1628235300.81045,logger/exp-exp/2507609,5,x,116,1,18,0,PRESENTED,False,benevolence
1628235385.7321298,logger/exp-exp/2507609,5,x,223,1,18,1,ACCEPTED,True,benevolence
1628235385.7489667,logger/exp-exp/2507609,4,z,223,1,18,0,DISCARDED,False,benevolence
1628235385.7490325,logger/exp-exp/2507609,6,z,223,1,20,0,PRESENTED,False,benevolence
1628235404.703053,logger/exp-exp/2507609,5,x,262,1,18,1,DONE,True,benevolence
1628235404.7031496,logger/exp-exp/2507609,7,x,262,1,21,0,PRESENTED,False,benevolence
1628235408.7641873,logger/exp-exp/2507609,7,x,265,1,21,0,DISCARDED,False,benevolence
1628235408.7642784,logger/exp-exp/2507609,8,x,265,1,31,0,PRESENTED,False,benevolence
1628235408.8460228,logger/exp-exp/2507609,6,z,265,1,20,0,ACCEPTED,False,benevolence
1628235451.7295923,logger/exp-exp/2507609,6,z,381,1,20,1,DONE,True,benevolence
1628235451.729681,logger/exp-exp/2507609,9,z,381,1,17,0,PRESENTED,False,benevolence
1628235461.3289604,logger/exp-exp/2507609,8,x,392,1,31,0,ACCEPTED,False,benevolence
1628235461.3464704,logger/exp-exp/2507609,9,z,392,1,17,0,DISCARDED,False,benevolence
1628235461.346536,logger/exp-exp/2507609,10,z,392,1,26,0,PRESENTED,False,benevolence
1628235492.1643782,logger/exp-exp/2507609,8,x,459,1,31,1,DONE,True,benevolence
1628235492.1644807,logger/exp-exp/2507609,11,x,459,1,20,0,PRESENTED,False,benevolence
1628235523.8965058,logger/exp-exp/2507609,11,x,528,1,20,0,DISCARDED,False,benevolence
1628235523.8965778,logger/exp-exp/2507609,12,x,528,1,22,0,PRESENTED,False,benevolence
1628235523.9189918,logger/exp-exp/2507609,10,z,528,1,26,0,ACCEPTED,False,benevolence
1628235534.2146757,logger/exp-exp/2507609,10,z,563,1,26,1,DONE,True,benevolence
1628235534.214758,logger/exp-exp/2507609,13,z,563,1,30,0,PRESENTED,False,benevolence
1628235629.2834775,logger/exp-exp/2507609,12,x,766,1,22,0,DISCARDED,False,benevolence
1628235629.2835677,logger/exp-exp/2507609,14,x,766,1,18,0,PRESENTED,False,benevolence
1628235629.3065643,logger/exp-exp/2507609,13,z,766,1,30,0,ACCEPTED,False,benevolence
1628235639.2687712,logger/exp-exp/2507609,13,z,800,1,30,1,DONE,True,benevolence
1628235639.268864,logger/exp-exp/2507609,15,z,800,1,33,0,PRESENTED,False,benevolence
1628235660.011851,logger/exp-exp/2507609,14,x,852,1,18,0,ACCEPTED,False,benevolence
1628235660.029179,logger/exp-exp/2507609,15,z,852,1,33,0,DISCARDED,False,benevolence
1628235660.029251,logger/exp-exp/2507609,16,z,852,1,30,0,PRESENTED,False,benevolence
1628235670.776654,logger/exp-exp/2507609,14,x,886,1,18,1,DONE,True,benevolence
1628235670.7767732,logger/exp-exp/2507609,17,x,886,1,1,0,PRESENTED,False,benevolence
1628235705.2253551,logger/exp-exp/2507609,17,x,927,1,1,0,ACCEPTED,False,benevolence
1628235705.2465858,logger/exp-exp/2507609,16,z,927,1,30,0,DISCARDED,False,benevolence
1628235705.246662,logger/exp-exp/2507609,18,z,927,1,26,0,PRESENTED,False,benevolence
1628235714.390244,logger/exp-exp/2507609,17,x,948,1,1,1,DONE,True,benevolence
1628235714.3903565,logger/exp-exp/2507609,19,x,948,1,16,0,PRESENTED,False,benevolence
1628235747.9271748,logger/exp-exp/2507609,19,x,1037,1,16,0,ACCEPTED,False,benevolence
1628235747.9442668,logger/exp-exp/2507609,18,z,1037,1,26,0,DISCARDED,False,benevolence
1628235747.9443417,logger/exp-exp/2507609,20,z,1037,1,26,0,PRESENTED,False,benevolence
1628235758.6604893,logger/exp-exp/2507609,19,x,1063,1,16,1,DONE,True,benevolence
1628235758.6606045,logger/exp-exp/2507609,21,x,1063,1,21,0,PRESENTED,False,benevolence
1628235773.1407738,logger/exp-exp/2507609,21,x,1108,1,21,0,DISCARDED,False,benevolence
1628235773.1408463,logger/exp-exp/2507609,22,x,1108,1,22,0,PRESENTED,False,benevolence
1628235773.1653693,logger/exp-exp/2507609,20,z,1108,1,26,0,ACCEPTED,False,benevolence
1628235778.9783492,logger/exp-exp/2507609,20,z,1113,1,26,1,DONE,True,benevolence
1628235778.9784405,logger/exp-exp/2507609,23,z,1113,1,33,0,PRESENTED,False,benevolence
1628235812.9664931,logger/exp-exp/2507609,22,x,1170,1,22,0,DISCARDED,False,benevolence
1628235812.9665825,logger/exp-exp/2507609,24,x,1170,1,23,0,PRESENTED,False,benevolence
1628235812.989579,logger/exp-exp/2507609,23,z,1170,1,33,0,ACCEPTED,False,benevolence
1628235825.905156,logger/exp-exp/2507609,23,z,1201,1,33,1,DONE,True,benevolence
1628235825.9052315,logger/exp-exp/2507609,25,z,1201,1,22,0,PRESENTED,False,benevolence
